   6.50E+05 1.36E-08 1.67E-03 2.70E-04 2.42E-03 4.56E-03 3.96E-04 2.71E-03 7.98E-07
   9.50E+05 2.78E-08 1.86E-03 2.06E-04 1.44E-03 3.53E-03 4.60E-05 3.09E-13 5.56E-10
   1.25E+06 6.00E-08 1.86E-03 2.07E-04 1.44E-03 3.55E-03 4.65E-05 7.42E-13 1.37E-09
   1.55E+06 1.42E-07 1.86E-03 2.07E-04 1.45E-03 3.55E-03 4.73E-05 5.06E-12 3.64E-09
   1.85E+06 3.75E-07 1.86E-03 2.08E-04 1.47E-03 3.58E-03 5.02E-05 1.72E-10 1.03E-08
   2.15E+06 9.44E-07 1.86E-03 2.13E-04 1.54E-03 3.68E-03 5.81E-05 1.04E-08 2.75E-08
   2.45E+06 2.02E-06 1.88E-03 2.21E-04 1.68E-03 3.85E-03 7.60E-05 4.75E-07 6.17E-08
   2.75E+06 3.53E-06 1.90E-03 2.33E-04 1.88E-03 4.09E-03 1.11E-04 1.21E-05 1.11E-07
   3.05E+06 5.09E-06 1.91E-03 2.47E-04 2.12E-03 4.37E-03 1.73E-04 1.66E-04 1.66E-07
   3.35E+06 6.29E-06 1.92E-03 2.65E-04 2.33E-03 4.65E-03 2.58E-04 8.44E-04 2.13E-07
   3.65E+06 7.07E-06 1.93E-03 2.81E-04 2.46E-03 4.85E-03 3.25E-04 1.66E-03 2.53E-07
   3.95E+06 7.62E-06 1.93E-03 2.90E-04 2.53E-03 4.95E-03 3.64E-04 2.19E-03 2.90E-07
   4.25E+06 8.08E-06 1.93E-03 2.95E-04 2.57E-03 5.01E-03 3.85E-04 2.49E-03 3.29E-07
   4.55E+06 8.48E-06 1.93E-03 2.97E-04 2.59E-03 5.03E-03 3.94E-04 2.62E-03 3.71E-07
   4.85E+06 8.83E-06 1.93E-03 2.98E-04 2.60E-03 5.04E-03 3.99E-04 2.68E-03 4.13E-07
   5.15E+06 9.15E-06 1.93E-03 2.98E-04 2.61E-03 5.05E-03 4.00E-04 2.70E-03 4.56E-07
   5.45E+06 9.43E-06 1.93E-03 2.99E-04 2.61E-03 5.05E-03 4.01E-04 2.71E-03 4.97E-07
   5.75E+06 9.67E-06 1.93E-03 2.99E-04 2.62E-03 5.05E-03 4.02E-04 2.71E-03 5.35E-07
   6.05E+06 9.88E-06 1.93E-03 2.99E-04 2.62E-03 5.05E-03 4.02E-04 2.71E-03 5.70E-07
   6.35E+06 1.01E-05 1.93E-03 2.99E-04 2.62E-03 5.05E-03 4.02E-04 2.71E-03 6.02E-07
   6.65E+06 1.02E-05 1.93E-03 2.99E-04 2.62E-03 5.05E-03 4.02E-04 2.71E-03 6.34E-07
   6.95E+06 1.04E-05 1.93E-03 2.99E-04 2.62E-03 5.05E-03 4.02E-04 2.71E-03 6.64E-07
   7.25E+06 1.05E-05 1.93E-03 2.99E-04 2.62E-03 5.05E-03 4.02E-04 2.71E-03 6.92E-07
   7.55E+06 1.06E-05 1.93E-03 2.99E-04 2.62E-03 5.05E-03 4.02E-04 2.71E-03 7.18E-07
   7.85E+06 1.07E-05 1.93E-03 2.99E-04 2.62E-03 5.05E-03 4.02E-04 2.71E-03 7.41E-07
   8.15E+06 1.08E-05 1.93E-03 2.99E-04 2.62E-03 5.05E-03 4.02E-04 2.71E-03 7.60E-07
   8.45E+06 1.08E-05 1.93E-03 2.99E-04 2.62E-03 5.05E-03 4.02E-04 2.71E-03 7.76E-07
   8.75E+06 1.09E-05 1.93E-03 2.99E-04 2.62E-03 5.05E-03 4.02E-04 2.71E-03 7.87E-07
   9.05E+06 1.09E-05 1.93E-03 2.99E-04 2.62E-03 5.05E-03 4.02E-04 2.71E-03 7.95E-07
   9.35E+06 1.09E-05 1.93E-03 2.99E-04 2.62E-03 5.05E-03 4.02E-04 2.71E-03 7.99E-07
   9.65E+06 1.09E-05 1.93E-03 2.99E-04 2.62E-03 5.05E-03 4.02E-04 2.71E-03 8.01E-07
   9.95E+06 1.09E-05 1.93E-03 2.99E-04 2.62E-03 5.05E-03 4.02E-04 2.71E-03 8.02E-07

     Z      PNO3     PN2O5    PCL2O2   PSO2     PH2S     PSO21    PSO23    PH2SO4
   5.00E+04 2.23E-02 2.04E-05 8.51E-04 3.18E-09 4.55E-09 5.35E-05 4.54E-07 5.40E-12
   3.50E+05 2.27E-02 2.34E-05 9.66E-04 9.56E-09 1.36E-08 6.71E-05 5.20E-07 1.64E-11
   6.50E+05 2.25E-02 3.13E-04 3.15E-03 2.30E-08 3.29E-08 7.68E-05 5.74E-07 4.04E-11
   9.50E+05 2.27E-02 2.61E-05 1.05E-03 4.81E-08 7.07E-08 8.41E-05 6.23E-07 9.37E-11
   1.25E+06 2.27E-02 2.68E-05 1.05E-03 1.01E-07 1.57E-07 9.03E-05 6.69E-07 2.44E-10
   1.55E+06 2.26E-02 2.82E-05 1.06E-03 2.43E-07 4.03E-07 9.77E-05 7.09E-07 7.32E-10
   1.85E+06 2.25E-02 3.25E-05 1.08E-03 7.25E-07 1.25E-06 1.13E-04 7.39E-07 2.49E-09
   2.15E+06 2.25E-02 4.33E-05 1.14E-03 2.23E-06 3.92E-06 1.43E-04 7.60E-07 8.24E-09
   2.45E+06 2.25E-02 6.50E-05 1.25E-03 6.02E-06 1.08E-05 1.96E-04 7.74E-07 2.33E-08
   2.75E+06 2.25E-02 1.01E-04 1.43E-03 1.32E-05 2.46E-05 2.88E-04 7.84E-07 5.28E-08
   3.05E+06 2.25E-02 1.53E-04 1.72E-03 2.29E-05 4.61E-05 4.31E-04 7.90E-07 9.49E-08
   3.35E+06 2.25E-02 2.15E-04 2.23E-03 3.22E-05 7.07E-05 6.01E-04 7.94E-07 1.40E-07
   3.65E+06 2.25E-02 2.63E-04 2.71E-03 3.87E-05 9.04E-05 7.40E-04 7.96E-07 1.80E-07
   3.95E+06 2.25E-02 2.90E-04 3.01E-03 4.28E-05 1.04E-04 8.36E-04 7.98E-07 2.17E-07
   4.25E+06 2.25E-02 3.05E-04 3.17E-03 4.57E-05 1.14E-04 9.00E-04 7.99E-07 2.54E-07
   4.55E+06 2.25E-02 3.11E-04 3.25E-03 4.76E-05 1.21E-04 9.36E-04 8.00E-07 2.92E-07
   4.85E+06 2.25E-02 3.14E-04 3.28E-03 4.89E-05 1.25E-04 9.52E-04 8.00E-07 3.32E-07
   5.15E+06 2.25E-02 3.16E-04 3.29E-03 4.98E-05 1.27E-04 9.59E-04 8.01E-07 3.73E-07
   5.45E+06 2.25E-02 3.16E-04 3.29E-03 5.07E-05 1.29E-04 9.62E-04 8.01E-07 4.15E-07
   5.75E+06 2.25E-02 3.16E-04 3.29E-03 5.16E-05 1.31E-04 9.63E-04 8.01E-07 4.57E-07
   6.05E+06 2.25E-02 3.16E-04 3.29E-03 5.28E-05 1.32E-04 9.63E-04 8.01E-07 4.97E-07
   6.35E+06 2.25E-02 3.16E-04 3.29E-03 5.40E-05 1.33E-04 9.64E-04 8.01E-07 5.35E-07
   6.65E+06 2.25E-02 3.16E-04 3.29E-03 5.52E-05 1.34E-04 9.64E-04 8.01E-07 5.70E-07
   6.95E+06 2.25E-02 3.16E-04 3.30E-03 5.63E-05 1.35E-04 9.64E-04 8.01E-07 6.04E-07
   7.25E+06 2.25E-02 3.16E-04 3.30E-03 5.72E-05 1.35E-04 9.64E-04 8.01E-07 6.36E-07
   7.55E+06 2.25E-02 3.16E-04 3.30E-03 5.79E-05 1.36E-04 9.64E-04 8.01E-07 6.67E-07
   7.85E+06 2.25E-02 3.16E-04 3.30E-03 5.84E-05 1.36E-04 9.64E-04 8.01E-07 6.95E-07
   8.15E+06 2.25E-02 3.16E-04 3.30E-03 5.88E-05 1.36E-04 9.64E-04 8.01E-07 7.20E-07
   8.45E+06 2.25E-02 3.16E-04 3.30E-03 5.91E-05 1.36E-04 9.64E-04 8.01E-07 7.44E-07
   8.75E+06 2.25E-02 3.16E-04 3.30E-03 5.93E-05 1.37E-04 9.64E-04 8.01E-07 7.63E-07
   9.05E+06 2.25E-02 3.16E-04 3.30E-03 5.95E-05 1.37E-04 9.64E-04 8.01E-07 7.78E-07
   9.35E+06 2.25E-02 3.16E-04 3.30E-03 5.97E-05 1.37E-04 9.64E-04 8.01E-07 7.88E-07
   9.65E+06 2.25E-02 3.16E-04 3.30E-03 5.98E-05 1.37E-04 9.64E-04 8.01E-07 7.94E-07
   9.95E+06 2.25E-02 3.16E-04 3.30E-03 5.99E-05 1.37E-04 9.64E-04 8.01E-07 7.98E-07
 N =  86  EMAX = 3.74E-04 FOR HSO     AT Z = 1.95E+06 U = 1.44E-21 RHS = 5.37E-25  DT = 3.62E+17  TIME = 5.00E+17
 
 BEFOREOUT
 N=                    86 NN=                 10000 SN=  0.000000000000000E+000 
 NS=                     0

 TIME = 0.5000E+18     TIMEY =   1.5855E+10 YEARS

 NPHOT =168

 MIXING RATIOS OF LONG-LIVED SPECIES


     Z        H2CO     O        H2O      OH       HO2      H2O2     O3       H        H2       CH4      CO       CH3OOH  
  5.00E+04 1.51E-10 3.04E-16 1.13E-02 2.98E-14 1.02E-11 1.14E-09 1.22E-08 5.60E-20 8.60E-07 2.60E-06 1.31E-07 1.09E-09
  1.50E+05 1.59E-10 4.28E-16 6.98E-03 3.45E-14 1.03E-11 1.22E-09 1.47E-08 6.27E-20 8.60E-07 2.60E-06 1.23E-07 1.12E-09
  2.50E+05 1.61E-10 6.27E-16 4.15E-03 3.97E-14 1.04E-11 1.27E-09 1.85E-08 7.02E-20 8.60E-07 2.59E-06 1.16E-07 1.10E-09
  3.50E+05 1.54E-10 9.23E-16 2.26E-03 4.39E-14 1.00E-11 1.23E-09 2.33E-08 7.58E-20 8.61E-07 2.59E-06 1.10E-07 1.01E-09
  5.50E+05 1.27E-10 2.03E-15 7.82E-04 5.53E-14 9.46E-12 9.94E-10 3.56E-08 9.52E-20 8.62E-07 2.58E-06 1.00E-07 7.41E-10
  7.50E+05 7.71E-11 4.01E-15 1.66E-04 5.33E-14 7.68E-12 6.90E-10 5.11E-08 9.13E-20 8.62E-07 2.58E-06 9.29E-08 4.77E-10
  9.50E+05 4.24E-11 7.02E-15 1.29E-05 5.40E-14 6.10E-12 4.69E-10 7.06E-08 8.92E-20 8.63E-07 2.58E-06 8.72E-08 2.76E-10
  1.15E+06 2.35E-11 1.64E-14 9.18E-07 7.10E-14 4.76E-12 2.65E-10 1.20E-07 1.15E-19 8.63E-07 2.57E-06 7.87E-08 1.18E-10
  1.35E+06 1.82E-11 8.89E-14 9.96E-07 9.37E-14 3.28E-12 7.78E-11 3.38E-07 1.51E-19 8.62E-07 2.53E-06 5.85E-08 5.40E-11
  1.55E+06 2.21E-11 4.37E-13 1.22E-06 1.68E-13 3.46E-12 4.72E-11 8.66E-07 2.21E-19 8.58E-07 2.42E-06 3.40E-08 5.31E-11
  1.75E+06 3.08E-11 1.69E-12 1.59E-06 3.17E-13 5.46E-12 6.70E-11 1.60E-06 3.83E-19 8.47E-07 2.24E-06 1.96E-08 7.19E-11
  1.95E+06 3.98E-11 5.10E-12 2.07E-06 6.03E-13 9.37E-12 1.16E-10 2.38E-06 8.45E-19 8.27E-07 2.01E-06 1.43E-08 8.49E-11
  2.15E+06 4.86E-11 1.30E-11 2.58E-06 1.21E-12 1.61E-11 2.00E-10 3.04E-06 2.33E-18 7.99E-07 1.77E-06 1.28E-08 8.96E-11
  2.35E+06 5.96E-11 3.09E-11 3.08E-06 2.51E-12 2.74E-11 3.13E-10 3.49E-06 7.91E-18 7.66E-07 1.53E-06 1.27E-08 9.22E-11
  2.55E+06 6.96E-11 6.97E-11 3.55E-06 5.32E-12 4.27E-11 3.97E-10 3.67E-06 3.08E-17 7.30E-07 1.31E-06 1.27E-08 8.56E-11
  2.75E+06 7.63E-11 1.52E-10 4.00E-06 1.14E-11 5.94E-11 3.89E-10 3.54E-06 1.37E-16 6.93E-07 1.10E-06 1.24E-08 6.98E-11
  2.95E+06 7.81E-11 3.24E-10 4.41E-06 2.43E-11 7.30E-11 2.93E-10 3.12E-06 6.76E-16 6.59E-07 9.14E-07 1.17E-08 4.95E-11
  3.15E+06 7.55E-11 6.87E-10 4.77E-06 5.06E-11 8.09E-11 1.82E-10 2.46E-06 3.57E-15 6.34E-07 7.45E-07 1.07E-08 3.12E-11
  3.35E+06 7.19E-11 1.43E-09 5.05E-06 9.34E-11 8.58E-11 1.11E-10 1.72E-06 1.78E-14 6.26E-07 6.02E-07 1.02E-08 1.99E-11
  3.55E+06 6.89E-11 2.80E-09 5.26E-06 1.41E-10 9.35E-11 7.93E-11 1.17E-06 7.08E-14 6.44E-07 4.90E-07 1.07E-08 1.53E-11
  3.75E+06 5.85E-11 4.76E-09 5.36E-06 1.85E-10 1.05E-10 6.98E-11 8.53E-07 2.07E-13 6.96E-07 4.08E-07 1.13E-08 1.25E-11
  3.95E+06 4.59E-11 7.22E-09 5.38E-06 2.29E-10 1.20E-10 7.01E-11 6.51E-07 5.00E-13 7.80E-07 3.52E-07 1.23E-08 1.04E-11
  4.15E+06 3.49E-11 1.01E-08 5.34E-06 2.78E-10 1.40E-10 7.61E-11 4.95E-07 1.08E-12 8.90E-07 3.11E-07 1.42E-08 8.61E-12
  4.35E+06 2.70E-11 1.33E-08 5.27E-06 3.39E-10 1.68E-10 8.67E-11 3.63E-07 2.28E-12 1.02E-06 2.79E-07 1.73E-08 7.18E-12
  4.55E+06 2.09E-11 1.67E-08 5.16E-06 4.23E-10 2.08E-10 1.04E-10 2.55E-07 4.74E-12 1.18E-06 2.51E-07 2.18E-08 5.93E-12
  4.75E+06 1.62E-11 2.02E-08 5.04E-06 5.40E-10 2.64E-10 1.32E-10 1.76E-07 9.73E-12 1.35E-06 2.25E-07 2.85E-08 4.75E-12
  4.95E+06 1.43E-11 2.38E-08 4.88E-06 7.08E-10 3.45E-10 1.77E-10 1.19E-07 2.00E-11 1.54E-06 1.98E-07 3.95E-08 3.66E-12
  5.15E+06 2.09E-11 2.72E-08 4.71E-06 9.77E-10 4.78E-10 2.55E-10 7.51E-08 4.33E-11 1.76E-06 1.71E-07 5.87E-08 2.79E-12
  5.35E+06 4.14E-11 2.99E-08 4.51E-06 1.43E-09 7.03E-10 4.04E-10 4.55E-08 9.60E-11 2.00E-06 1.43E-07 9.09E-08 2.08E-12
  5.55E+06 7.49E-11 3.28E-08 4.29E-06 2.17E-09 1.06E-09 6.63E-10 2.74E-08 2.19E-10 2.27E-06 1.16E-07 1.43E-07 1.52E-12
  5.75E+06 1.13E-10 3.75E-08 4.04E-06 3.21E-09 1.56E-09 1.04E-09 1.71E-08 5.14E-10 2.56E-06 9.09E-08 2.21E-07 1.08E-12
  5.95E+06 1.45E-10 4.53E-08 3.76E-06 4.58E-09 2.18E-09 1.48E-09 1.12E-08 1.21E-09 2.87E-06 6.90E-08 3.34E-07 7.43E-13
  6.15E+06 1.68E-10 5.87E-08 3.45E-06 6.25E-09 2.87E-09 1.86E-09 7.45E-09 2.94E-09 3.20E-06 5.14E-08 4.93E-07 5.10E-13
  6.35E+06 1.81E-10 8.01E-08 3.11E-06 8.13E-09 3.52E-09 2.06E-09 5.16E-09 7.02E-09 3.55E-06 3.80E-08 7.11E-07 3.34E-13
  6.55E+06 1.87E-10 1.15E-07 2.76E-06 1.01E-08 4.02E-09 2.02E-09 3.71E-09 1.66E-08 3.90E-06 2.81E-08 1.00E-06 2.05E-13
  6.75E+06 1.87E-10 1.75E-07 2.40E-06 1.19E-08 4.26E-09 1.77E-09 2.74E-09 3.87E-08 4.24E-06 2.09E-08 1.38E-06 1.15E-13
  6.95E+06 1.69E-10 2.54E-07 2.05E-06 1.77E-08 5.13E-09 1.48E-09 1.82E-09 1.09E-07 4.55E-06 1.58E-08 1.87E-06 5.48E-14
  7.15E+06 2.02E-10 5.69E-06 1.64E-06 3.27E-09 1.21E-09 5.50E-10 1.16E-08 5.95E-07 4.72E-06 1.22E-08 2.50E-06 1.79E-14
  7.35E+06 8.86E-11 4.81E-05 1.27E-06 8.00E-10 2.27E-10 1.59E-10 3.97E-08 1.21E-06 4.76E-06 9.47E-09 3.17E-06 6.05E-15
  7.55E+06 3.20E-11 1.69E-04 9.71E-07 3.76E-10 6.83E-11 4.46E-11 7.03E-08 1.76E-06 4.77E-06 7.31E-09 3.90E-06 2.05E-15
  7.75E+06 1.50E-11 4.09E-04 7.31E-07 2.15E-10 2.55E-11 1.20E-11 9.47E-08 2.20E-06 4.77E-06 5.60E-09 4.71E-06 6.97E-16
  7.95E+06 8.84E-12 8.05E-04 5.44E-07 1.34E-10 1.08E-11 3.12E-12 1.12E-07 2.54E-06 4.77E-06 4.26E-09 5.58E-06 2.36E-16
  8.15E+06 6.46E-12 1.38E-03 4.01E-07 8.59E-11 4.98E-12 8.09E-13 1.26E-07 2.79E-06 4.76E-06 3.23E-09 6.54E-06 8.03E-17
  8.35E+06 5.18E-12 2.18E-03 2.94E-07 5.38E-11 2.41E-12 2.13E-13 1.27E-07 2.98E-06 4.75E-06 2.46E-09 7.58E-06 2.76E-17
  8.55E+06 4.44E-12 3.21E-03 2.15E-07 3.24E-11 1.20E-12 5.76E-14 1.17E-07 3.12E-06 4.75E-06 1.88E-09 8.73E-06 9.54E-18
  8.75E+06 3.49E-12 4.53E-03 1.57E-07 1.80E-11 5.98E-13 1.59E-14 8.98E-08 3.22E-06 4.74E-06 1.44E-09 1.00E-05 3.35E-18
  8.95E+06 2.83E-12 6.16E-03 1.14E-07 9.68E-12 3.03E-13 4.47E-15 6.43E-08 3.29E-06 4.73E-06 1.11E-09 1.15E-05 1.19E-18
  9.15E+06 2.12E-12 8.13E-03 8.34E-08 4.92E-12 1.54E-13 1.28E-15 4.01E-08 3.34E-06 4.72E-06 8.65E-10 1.31E-05 4.27E-19
  9.35E+06 1.68E-12 1.04E-02 6.13E-08 2.47E-12 7.94E-14 3.75E-16 2.42E-08 3.38E-06 4.71E-06 6.82E-10 1.48E-05 1.56E-19
  9.55E+06 1.38E-12 1.30E-02 4.58E-08 1.24E-12 4.15E-14 1.14E-16 1.41E-08 3.40E-06 4.68E-06 5.48E-10 1.66E-05 5.85E-20
  9.75E+06 1.18E-12 1.59E-02 3.56E-08 6.28E-13 2.20E-14 3.74E-17 7.78E-09 3.41E-06 4.64E-06 4.54E-10 1.84E-05 2.35E-20
  9.95E+06 1.04E-12 1.90E-02 2.96E-08 3.42E-13 1.18E-14 1.73E-17 4.14E-09 3.39E-06 4.58E-06 3.93E-10 2.01E-05 1.25E-20
     Z        H2CO     O        H2O      OH       HO2      H2O2     O3       H        H2       CH4      CO       CH3OOH  

 TP, TL
           9.11E+10 2.36E+15 3.14E+11 3.39E+12 2.96E+12 1.01E+11 2.36E+15 2.55E+12 4.49E+10 0.00E+00 1.07E+11 1.04E+11
           9.04E+10 2.36E+15 1.70E+11 3.39E+12 2.96E+12 9.58E+10 2.36E+15 2.55E+12 3.76E+10 1.14E+11 3.28E+11 9.85E+10

     Z        CH3O2    N2O      NO       NO2      HNO2     HNO3     HO2NO2   NO3      N2O5     CL2O2    CH3CL    HOCL    
  5.00E+04 6.75E-12 7.96E-08 1.70E-12 4.49E-12 5.65E-15 1.73E-11 9.26E-14 1.54E-15 5.09E-18 2.82E-23 5.00E-10 5.70E-14
  1.50E+05 6.32E-12 7.96E-08 2.18E-12 5.23E-12 7.51E-15 2.62E-11 2.43E-13 1.67E-15 1.04E-17 5.96E-23 4.92E-10 5.91E-14
  2.50E+05 5.83E-12 7.95E-08 2.75E-12 6.12E-12 9.73E-15 3.73E-11 6.57E-13 1.87E-15 2.31E-17 1.47E-22 4.85E-10 6.29E-14
  3.50E+05 5.14E-12 7.95E-08 3.46E-12 7.06E-12 1.20E-14 4.81E-11 1.76E-12 2.06E-15 5.42E-17 4.04E-22 4.77E-10 6.85E-14
  5.50E+05 4.21E-12 7.93E-08 4.91E-12 8.61E-12 1.62E-14 6.29E-11 7.88E-12 2.39E-15 2.21E-16 4.36E-21 4.62E-10 1.19E-13
  7.50E+05 2.97E-12 7.92E-08 4.19E-12 5.66E-12 1.03E-14 6.37E-11 2.37E-11 1.55E-15 4.30E-16 7.74E-20 4.53E-10 1.67E-13
  9.50E+05 1.71E-12 7.90E-08 4.00E-12 3.68E-12 8.07E-15 6.14E-11 3.32E-11 1.08E-15 1.30E-15 1.83E-18 4.50E-10 1.82E-13
  1.15E+06 9.49E-13 7.85E-08 6.73E-12 4.87E-12 1.35E-14 6.71E-11 3.13E-11 1.56E-15 3.67E-15 3.27E-17 4.45E-10 2.78E-13
  1.35E+06 1.11E-12 7.61E-08 8.45E-12 1.05E-11 1.34E-14 1.08E-10 2.85E-11 5.90E-15 2.14E-14 5.56E-16 4.23E-10 7.41E-13
  1.55E+06 1.70E-12 6.92E-08 1.02E-11 2.27E-11 1.72E-14 2.09E-10 3.34E-11 3.31E-14 1.75E-13 1.12E-14 3.72E-10 3.33E-12
  1.75E+06 2.59E-12 5.79E-08 1.44E-11 4.65E-11 2.49E-14 3.46E-10 5.01E-11 1.02E-13 6.99E-13 4.63E-14 2.98E-10 1.07E-11
  1.95E+06 3.16E-12 4.45E-08 2.40E-11 8.74E-11 4.37E-14 4.72E-10 7.16E-11 2.00E-13 1.55E-12 8.68E-14 2.21E-10 2.49E-11
  2.15E+06 3.52E-12 3.18E-08 4.23E-11 1.45E-10 8.70E-14 5.53E-10 8.48E-11 2.97E-13 2.16E-12 1.21E-13 1.55E-10 4.83E-11
  2.35E+06 4.16E-12 2.13E-08 7.31E-11 2.15E-10 1.72E-13 5.81E-10 8.15E-11 3.65E-13 2.06E-12 1.27E-13 1.05E-10 8.11E-11
  2.55E+06 5.01E-12 1.36E-08 1.21E-10 2.78E-10 3.30E-13 5.61E-10 6.03E-11 3.85E-13 1.41E-12 1.16E-13 6.76E-11 1.17E-10
  2.75E+06 6.10E-12 8.21E-09 1.87E-10 3.09E-10 5.98E-13 4.94E-10 3.35E-11 3.54E-13 7.11E-13 9.63E-14 4.12E-11 1.42E-10
  2.95E+06 7.39E-12 4.79E-09 2.69E-10 2.89E-10 1.01E-12 3.88E-10 1.39E-11 2.88E-13 2.66E-13 7.24E-14 2.36E-11 1.45E-10
  3.15E+06 8.69E-12 2.73E-09 3.61E-10 2.22E-10 1.54E-12 2.60E-10 4.35E-12 2.03E-13 7.16E-14 4.62E-14 1.26E-11 1.22E-10
  3.35E+06 1.00E-11 1.55E-09 4.42E-10 1.39E-10 1.86E-12 1.32E-10 1.13E-12 1.16E-13 1.29E-14 1.95E-14 6.31E-12 8.09E-11
  3.55E+06 1.15E-11 8.79E-10 4.66E-10 7.26E-11 1.54E-12 4.72E-11 2.82E-13 5.14E-14 1.56E-15 4.90E-15 3.12E-12 4.29E-11
  3.75E+06 1.15E-11 5.11E-10 4.23E-10 3.41E-11 1.06E-12 1.53E-11 7.86E-14 2.09E-14 1.77E-16 1.56E-15 1.64E-12 2.51E-11
  3.95E+06 1.02E-11 3.08E-10 3.58E-10 1.58E-11 6.87E-13 5.18E-12 2.47E-14 8.40E-15 2.17E-17 6.17E-16 9.66E-13 1.68E-11
  4.15E+06 8.50E-12 1.93E-10 2.96E-10 7.73E-12 4.39E-13 1.89E-12 8.75E-15 3.45E-15 2.98E-18 2.42E-16 6.33E-13 1.20E-11
  4.35E+06 7.03E-12 1.26E-10 2.47E-10 4.19E-12 2.76E-13 7.60E-13 3.48E-15 1.48E-15 4.70E-19 7.99E-17 4.53E-13 8.44E-12
  4.55E+06 5.71E-12 8.48E-11 2.11E-10 2.64E-12 1.77E-13 3.52E-13 1.62E-15 7.03E-16 9.26E-20 2.34E-17 3.47E-13 5.87E-12
  4.75E+06 4.43E-12 5.90E-11 1.87E-10 1.97E-12 1.19E-13 1.97E-13 9.13E-16 3.81E-16 2.43E-20 6.41E-18 2.79E-13 4.12E-12
  4.95E+06 3.26E-12 4.20E-11 1.72E-10 1.70E-12 8.39E-14 1.30E-13 6.08E-16 2.34E-16 8.35E-21 1.60E-18 2.34E-13 2.85E-12
  5.15E+06 2.40E-12 3.03E-11 1.63E-10 1.69E-12 6.15E-14 9.94E-14 4.65E-16 1.58E-16 3.42E-21 3.15E-19 2.01E-13 1.85E-12
  5.35E+06 1.69E-12 2.21E-11 1.58E-10 1.93E-12 4.88E-14 9.06E-14 4.19E-16 1.20E-16 1.78E-21 5.59E-20 1.77E-13 1.21E-12
  5.55E+06 1.17E-12 1.61E-11 1.56E-10 2.29E-12 4.02E-14 8.80E-14 3.99E-16 9.74E-17 1.02E-21 9.42E-21 1.59E-13 7.90E-13
  5.75E+06 7.94E-13 1.16E-11 1.55E-10 2.60E-12 3.27E-14 8.02E-14 3.53E-16 7.85E-17 5.44E-22 1.60E-21 1.45E-13 4.98E-13
  5.95E+06 5.33E-13 8.22E-12 1.55E-10 2.67E-12 2.54E-14 6.38E-14 2.73E-16 5.86E-17 2.43E-22 2.83E-22 1.35E-13 3.02E-13
  6.15E+06 3.80E-13 5.61E-12 1.54E-10 2.41E-12 1.80E-14 4.16E-14 1.71E-16 3.67E-17 7.68E-23 5.01E-23 1.28E-13 1.70E-13
  6.35E+06 2.67E-13 3.67E-12 1.53E-10 1.90E-12 1.22E-14 2.30E-14 8.94E-17 2.00E-17 1.85E-23 9.78E-24 1.22E-13 9.25E-14
  6.55E+06 1.81E-13 2.25E-12 1.52E-10 1.29E-12 7.78E-15 1.08E-14 3.85E-17 9.50E-18 3.44E-24 2.04E-24 1.18E-13 4.83E-14
  6.75E+06 1.15E-13 1.26E-12 1.48E-10 7.57E-13 4.71E-15 4.39E-15 1.38E-17 3.99E-18 5.05E-25 4.35E-25 1.14E-13 2.38E-14
  6.95E+06 6.60E-14 5.84E-13 1.44E-10 4.21E-13 3.46E-15 1.70E-15 4.53E-18 1.67E-18 6.65E-26 1.21E-25 1.12E-13 1.34E-14
  7.15E+06 1.42E-14 1.83E-13 1.38E-10 1.39E-14 3.94E-16 3.44E-16 3.53E-19 1.81E-19 3.45E-27 2.12E-27 1.10E-13 4.45E-16
  7.35E+06 7.12E-15 4.59E-14 1.30E-10 1.16E-15 4.27E-17 7.02E-17 2.38E-20 1.46E-20 1.65E-28 4.10E-28 1.08E-13 3.16E-18
  7.55E+06 5.24E-15 1.09E-14 1.21E-10 5.66E-16 9.37E-18 1.43E-17 1.63E-21 5.40E-21 7.94E-30 1.36E-28 1.07E-13 1.88E-19
  7.75E+06 4.49E-15 2.78E-15 1.11E-10 3.69E-16 2.55E-18 2.90E-18 1.13E-22 2.58E-21 3.87E-31 4.32E-29 1.05E-13 2.25E-20
  7.95E+06 4.14E-15 8.23E-16 9.97E-11 2.46E-16 7.65E-19 5.84E-19 8.04E-24 1.27E-21 1.95E-32 1.38E-29 1.03E-13 3.81E-21
  8.15E+06 3.96E-15 3.12E-16 8.87E-11 1.63E-16 2.47E-19 1.17E-19 6.10E-25 6.39E-22 1.12E-33 4.65E-30 1.01E-13 8.36E-22
  8.35E+06 3.85E-15 1.71E-16 7.81E-11 1.06E-16 7.59E-20 2.37E-20 5.30E-26 3.13E-22 8.82E-35 1.38E-30 9.87E-14 1.98E-22
  8.55E+06 3.77E-15 1.39E-16 6.82E-11 6.81E-17 2.21E-20 4.81E-21 5.64E-27 1.50E-22 1.02E-35 3.56E-31 9.63E-14 4.86E-23
  8.75E+06 3.70E-15 1.44E-16 5.96E-11 4.22E-17 5.43E-21 9.88E-22 7.11E-28 6.58E-23 1.34E-36 6.37E-32 9.35E-14 1.02E-23
  8.95E+06 3.61E-15 1.66E-16 5.24E-11 2.63E-17 1.29E-21 2.05E-22 1.00E-28 2.90E-23 1.82E-37 1.02E-32 9.03E-14 2.15E-24
