  9.95E+06 2.61E-15 2.51E-16 3.58E-11 3.03E-18 8.14E-25 1.50E-25 1.21E-32 5.18E-25 1.00E-41 2.98E-37 7.41E-14 7.03E-28
     Z        CH3O2    N2O      NO       NO2      HNO2     HNO3     HO2NO2   NO3      N2O5     CL2O2    CH3CL    HOCL    

 TP, TL
           1.58E+11 5.87E+06 2.16E+12 2.21E+12 1.40E+09 6.59E+09 2.65E+10 1.63E+10 1.55E+08 5.92E+08 0.00E+00 4.05E+10
           1.58E+11 1.02E+09 2.16E+12 2.21E+12 1.40E+09 6.38E+09 2.65E+10 1.63E+10 1.55E+08 5.92E+08 2.80E+08 4.05E+10

     Z        CL       CLO      HCL      CLONO2   O2       H2S      HS       SO       SO2      H2SO4    HSO      CO2     
  5.00E+04 2.90E-18 9.90E-15 5.62E-12 9.00E-14 2.10E-02 4.53E-12 1.22E-17 4.75E-19 4.02E-11 1.52E-12 2.78E-13 4.00E-04
  1.50E+05 3.87E-18 1.07E-14 8.51E-12 1.06E-13 2.10E-02 4.72E-12 1.27E-17 7.97E-19 7.35E-11 3.05E-12 3.46E-13 4.05E-04
  2.50E+05 5.12E-18 1.24E-14 1.24E-11 1.25E-13 2.10E-02 5.01E-12 1.30E-17 1.24E-18 1.06E-10 4.82E-12 3.86E-13 4.09E-04
  3.50E+05 6.68E-18 1.49E-14 1.68E-11 1.51E-13 2.10E-02 5.45E-12 1.28E-17 1.90E-18 1.38E-10 6.55E-12 4.28E-13 4.13E-04
  5.50E+05 1.32E-17 2.95E-14 2.76E-11 2.31E-13 2.10E-02 6.77E-12 1.40E-17 4.56E-18 2.01E-10 9.60E-12 5.37E-13 4.21E-04
  7.50E+05 1.80E-17 5.77E-14 3.43E-11 2.31E-13 2.10E-02 8.70E-12 1.29E-17 1.07E-17 2.55E-10 1.01E-11 6.53E-13 4.27E-04
  9.50E+05 2.12E-17 8.38E-14 3.55E-11 2.14E-13 2.10E-02 8.84E-12 1.05E-17 2.99E-17 2.63E-10 9.37E-12 6.06E-13 4.30E-04
  1.15E+06 4.05E-17 1.69E-13 4.17E-11 4.32E-13 2.10E-02 2.95E-12 2.99E-18 5.44E-17 1.70E-10 6.76E-12 1.99E-13 4.31E-04
  1.35E+06 8.80E-17 9.06E-13 6.70E-11 2.74E-12 2.10E-02 2.78E-13 1.40E-19 3.16E-17 5.88E-11 2.10E-12 1.07E-14 4.31E-04
  1.55E+06 2.56E-16 5.34E-12 1.13E-10 1.82E-11 2.10E-02 5.80E-15 2.17E-21 1.03E-17 8.96E-12 3.82E-13 1.12E-16 4.31E-04
  1.75E+06 6.26E-16 1.62E-11 1.55E-10 5.35E-11 2.10E-02 4.13E-17 1.68E-23 1.96E-18 8.33E-13 4.19E-14 4.74E-19 4.31E-04
  1.95E+06 1.45E-15 3.15E-11 1.82E-10 9.35E-11 2.10E-02 1.41E-19 8.17E-26 3.41E-19 6.22E-14 3.95E-15 1.21E-21 4.31E-04
  2.15E+06 3.36E-15 4.97E-11 1.94E-10 1.16E-10 2.10E-02 2.76E-22 2.82E-28 5.92E-20 4.30E-15 8.45E-16 2.15E-24 4.31E-04
  2.35E+06 7.79E-15 7.08E-11 2.03E-10 1.08E-10 2.10E-02 3.24E-25 1.24E-30 1.04E-20 3.19E-16 2.00E-15 4.64E-27 4.31E-04
  2.55E+06 1.83E-14 9.49E-11 2.10E-10 7.88E-11 2.10E-02 2.42E-28 3.88E-31 4.22E-21 5.80E-17 2.26E-15 6.85E-28 4.32E-04
  2.75E+06 4.40E-14 1.22E-10 2.19E-10 4.50E-11 2.10E-02 2.07E-29 1.06E-30 7.57E-21 4.99E-17 2.27E-15 8.37E-28 4.32E-04
  2.95E+06 1.12E-13 1.50E-10 2.38E-10 2.03E-11 2.10E-02 3.69E-29 3.29E-30 1.66E-20 5.64E-17 2.26E-15 1.09E-27 4.32E-04
  3.15E+06 3.00E-13 1.72E-10 2.77E-10 7.08E-12 2.10E-02 5.65E-29 9.15E-30 3.30E-20 6.26E-17 2.25E-15 1.16E-27 4.32E-04
  3.35E+06 7.59E-13 1.68E-10 3.48E-10 1.76E-12 2.10E-02 9.73E-29 2.66E-29 6.27E-20 7.63E-17 2.24E-15 1.28E-27 4.32E-04
  3.55E+06 1.52E-12 1.33E-10 4.36E-10 3.06E-13 2.10E-02 2.13E-28 8.29E-29 1.17E-19 1.08E-16 2.20E-15 1.72E-27 4.32E-04
  3.75E+06 2.52E-12 1.02E-10 4.91E-10 5.63E-14 2.10E-02 4.53E-28 2.19E-28 2.38E-19 1.52E-16 2.16E-15 2.56E-27 4.32E-04
  3.95E+06 3.84E-12 7.84E-11 5.24E-10 1.20E-14 2.10E-02 8.90E-28 4.96E-28 5.13E-19 2.05E-16 2.10E-15 4.42E-27 4.32E-04
  4.15E+06 5.49E-12 5.98E-11 5.48E-10 2.85E-15 2.10E-02 1.69E-27 1.04E-27 1.14E-18 2.71E-16 2.03E-15 9.12E-27 4.32E-04
  4.35E+06 7.36E-12 4.32E-11 5.67E-10 6.91E-16 2.10E-02 3.18E-27 2.12E-27 2.38E-18 3.55E-16 1.94E-15 2.05E-26 4.32E-04
  4.55E+06 9.32E-12 2.99E-11 5.82E-10 1.81E-16 2.10E-02 6.01E-27 4.24E-27 4.58E-18 4.57E-16 1.84E-15 4.67E-26 4.32E-04
  4.75E+06 1.13E-11 2.00E-11 5.92E-10 5.41E-17 2.10E-02 1.13E-26 8.29E-27 8.16E-18 5.69E-16 1.72E-15 1.04E-25 4.32E-04
  4.95E+06 1.29E-11 1.28E-11 6.00E-10 1.79E-17 2.10E-02 2.16E-26 1.61E-26 1.33E-17 6.86E-16 1.60E-15 2.19E-25 4.32E-04
  5.15E+06 1.40E-11 7.53E-12 6.05E-10 5.98E-18 2.10E-02 4.44E-26 3.27E-26 1.87E-17 8.04E-16 1.47E-15 4.26E-25 4.31E-04
  5.35E+06 1.45E-11 4.22E-12 6.09E-10 2.16E-18 2.10E-02 1.01E-25 7.07E-26 2.35E-17 9.16E-16 1.35E-15 7.85E-25 4.31E-04
  5.55E+06 1.47E-11 2.31E-12 6.11E-10 7.96E-19 2.10E-02 2.29E-25 1.53E-25 2.69E-17 1.02E-15 1.24E-15 1.36E-24 4.31E-04
  5.75E+06 1.49E-11 1.27E-12 6.12E-10 2.78E-19 2.10E-02 4.75E-25 3.07E-25 2.98E-17 1.13E-15 1.13E-15 2.21E-24 4.31E-04
  5.95E+06 1.53E-11 7.16E-13 6.12E-10 9.00E-20 2.10E-02 8.50E-25 5.53E-25 3.32E-17 1.22E-15 1.02E-15 3.43E-24 4.30E-04
  6.15E+06 1.61E-11 4.16E-13 6.12E-10 2.50E-20 2.10E-02 1.31E-24 9.02E-25 3.77E-17 1.31E-15 9.26E-16 5.14E-24 4.30E-04
  6.35E+06 1.73E-11 2.53E-13 6.10E-10 6.38E-21 2.10E-02 1.76E-24 1.35E-24 4.41E-17 1.39E-15 8.38E-16 7.39E-24 4.30E-04
  6.55E+06 1.90E-11 1.60E-13 6.09E-10 1.47E-21 2.10E-02 2.09E-24 1.88E-24 5.34E-17 1.45E-15 7.62E-16 1.02E-23 4.29E-04
  6.75E+06 2.14E-11 1.02E-13 6.06E-10 2.98E-22 2.10E-02 2.33E-24 2.58E-24 6.66E-17 1.50E-15 6.96E-16 1.35E-23 4.28E-04
  6.95E+06 2.59E-11 7.43E-14 6.01E-10 6.11E-23 2.10E-02 2.84E-24 4.65E-24 6.94E-17 1.55E-15 6.41E-16 1.71E-23 4.27E-04
  7.15E+06 3.20E-11 1.27E-14 5.95E-10 1.59E-24 2.10E-02 4.80E-25 9.61E-25 3.74E-16 1.28E-15 5.94E-16 2.08E-23 4.26E-04
  7.35E+06 5.53E-11 8.54E-15 5.71E-10 8.63E-27 2.09E-02 2.98E-26 9.80E-26 8.30E-16 8.58E-16 5.53E-16 8.77E-24 4.25E-04
  7.55E+06 8.74E-11 6.80E-15 5.38E-10 1.16E-28 2.09E-02 1.41E-27 1.57E-26 1.06E-15 6.60E-16 5.13E-16 3.39E-24 4.23E-04
  7.75E+06 1.22E-10 5.28E-15 5.03E-10 1.69E-29 2.07E-02 5.61E-29 3.37E-27 1.17E-15 5.73E-16 4.75E-16 1.41E-24 4.21E-04
  7.95E+06 1.57E-10 4.04E-15 4.67E-10 3.41E-30 2.05E-02 2.06E-30 9.09E-28 1.26E-15 5.09E-16 4.37E-16 6.47E-25 4.19E-04
  8.15E+06 1.89E-10 3.06E-15 4.33E-10 8.63E-31 2.02E-02 9.19E-32 2.92E-28 1.34E-15 4.39E-16 4.01E-16 3.24E-25 4.16E-04
  8.35E+06 2.18E-10 2.19E-15 4.02E-10 2.20E-31 1.98E-02 6.14E-33 1.04E-28 1.42E-15 3.63E-16 3.66E-16 1.70E-25 4.12E-04
  8.55E+06 2.45E-10 1.47E-15 3.72E-10 5.49E-32 1.92E-02 6.64E-34 4.00E-29 1.50E-15 2.84E-16 3.32E-16 9.17E-26 4.07E-04
  8.75E+06 2.68E-10 8.70E-16 3.45E-10 1.02E-32 1.85E-02 9.07E-35 1.59E-29 1.56E-15 2.11E-16 2.97E-16 4.94E-26 4.00E-04
  8.95E+06 2.87E-10 4.91E-16 3.20E-10 1.86E-33 1.76E-02 1.38E-35 6.54E-30 1.59E-15 1.48E-16 2.62E-16 2.69E-26 3.91E-04
  9.15E+06 3.02E-10 2.52E-16 2.97E-10 2.74E-34 1.66E-02 2.14E-36 2.75E-30 1.59E-15 9.95E-17 2.26E-16 1.45E-26 3.80E-04
  9.35E+06 3.13E-10 1.26E-16 2.77E-10 4.30E-35 1.54E-02 3.51E-37 1.20E-30 1.56E-15 6.44E-17 1.89E-16 7.91E-27 3.65E-04
  9.55E+06 3.19E-10 6.09E-17 2.58E-10 6.93E-36 1.41E-02 6.31E-38 5.44E-31 1.50E-15 4.05E-17 1.53E-16 4.34E-27 3.47E-04
  9.75E+06 3.19E-10 2.84E-17 2.43E-10 1.11E-36 1.28E-02 1.27E-38 2.53E-31 1.41E-15 2.51E-17 1.18E-16 2.38E-27 3.26E-04
  9.95E+06 3.12E-10 1.28E-17 2.31E-10 1.76E-37 1.16E-02 3.33E-39 1.20E-31 1.30E-15 1.66E-17 8.66E-17 1.30E-27 3.01E-04
     Z        CL       CLO      HCL      CLONO2   O2       H2S      HS       SO       SO2      H2SO4    HSO      CO2     

 TP, TL
           7.33E+12 1.03E+12 2.75E+09 1.10E+10 2.48E+15 3.51E+08 3.50E+08 4.72E+08 2.25E+11 2.05E+09 3.17E+08 1.17E+14
           7.33E+12 1.03E+12 2.68E+09 1.10E+10 2.37E+15 3.49E+08 3.50E+08 4.72E+08 2.24E+11 2.01E+09 3.11E+08 1.03E+12


 MIXING RATIO OF AEROSOL

     Z      SO4AER
  5.00E+04 6.31E-11
  1.50E+05 7.70E-11
  2.50E+05 1.06E-10
  3.50E+05 1.44E-10
  5.50E+05 2.29E-10
  7.50E+05 3.10E-10
  9.50E+05 3.79E-10
  1.15E+06 4.70E-10
  1.35E+06 5.65E-10
  1.55E+06 5.46E-10
  1.75E+06 4.50E-10
  1.95E+06 3.52E-10
  2.15E+06 2.78E-10
  2.35E+06 2.26E-10
  2.55E+06 1.89E-10
  2.75E+06 1.56E-10
  2.95E+06 1.27E-10
  3.15E+06 1.01E-10
  3.35E+06 7.84E-11
  3.55E+06 5.92E-11
  3.75E+06 4.37E-11
  3.95E+06 3.17E-11
  4.15E+06 2.25E-11
  4.35E+06 1.56E-11
  4.55E+06 1.05E-11
  4.75E+06 6.84E-12
  4.95E+06 4.23E-12
  5.15E+06 2.45E-12
  5.35E+06 1.35E-12
  5.55E+06 6.90E-13
  5.75E+06 3.28E-13
  5.95E+06 1.41E-13
  6.15E+06 5.47E-14
  6.35E+06 1.89E-14
  6.55E+06 5.58E-15
  6.75E+06 1.36E-15
  6.95E+06 2.68E-16
  7.15E+06 4.10E-17
  7.35E+06 3.47E-18
  7.55E+06 1.12E-19
  7.75E+06 9.45E-22
  7.95E+06 1.25E-24
  8.15E+06 1.26E-28
  8.35E+06 3.30E-34
  8.55E+06 4.64E-42
  8.75E+06 3.40E-53
  8.95E+06 5.24E-69
  9.15E+06 1.76E-91
  9.35E+06 1.00-100
  9.55E+06 1.00-100
  9.75E+06 1.00-100
  9.95E+06 1.00-100

  TP       1.94E+09
  TL       1.93E+09


 OZONE COLUMN DEPTH =  6.9865E+18
 OZONE COLUMN DEPTH =  0.260 ATM CM

 SULFUR COLUMN DEPTHS:  H2S = 1.078E+14  SO2 = 2.874E+15

  11 FH2O AT COLD TRAP = 9.066E-07

 NUMBER DENSITIES OF LONG-LIVED SPECIES


     Z        H2CO     O        H2O      OH       HO2      H2O2     O3       H        H2       CH4      CO       CH3OOH  
  5.00E+04 3.64E+09 7.32E+03 2.74E+17 7.39E+05 2.47E+08 2.76E+10 2.94E+11 1.37E+00 2.04E+13 6.17E+13 3.11E+12 2.66E+10
  2.50E+05 3.20E+09 1.25E+04 8.32E+16 8.14E+05 2.08E+08 2.54E+10 3.68E+11 1.41E+00 1.69E+13 5.08E+13 2.28E+12 2.21E+10
  4.50E+05 2.33E+09 2.27E+04 2.30E+16 8.47E+05 1.63E+08 1.84E+10 4.72E+11 1.43E+00 1.37E+13 4.11E+13 1.67E+12 1.44E+10
  6.50E+05 1.35E+09 3.81E+04 4.91E+15 7.42E+05 1.13E+08 1.10E+10 5.68E+11 1.25E+00 1.11E+13 3.32E+13 1.24E+12 7.95E+09
  8.50E+05 6.05E+08 5.95E+04 7.01E+14 5.67E+05 7.28E+07 5.92E+09 6.42E+11 9.52E-01 8.91E+12 2.66E+13 9.27E+11 3.90E+09
  1.05E+06 2.66E+08 7.67E+04 8.00E+12 5.51E+05 4.61E+07 3.28E+09 7.73E+11 8.16E-01 7.45E+12 2.22E+13 7.22E+11 1.64E+09
  1.25E+06 1.24E+08 2.42E+05 6.07E+12 5.20E+05 2.51E+07 9.39E+08 1.27E+12 8.43E-01 5.44E+12 1.61E+13 4.40E+11 4.72E+08
  1.45E+06 9.17E+07 9.86E+05 5.09E+12 5.87E+05 1.47E+07 2.37E+08 2.70E+12 8.41E-01 3.96E+12 1.14E+13 2.07E+11 2.39E+08
  1.65E+06 9.41E+07 3.17E+06 4.66E+12 8.02E+05 1.49E+07 1.84E+08 4.13E+12 9.91E-01 2.81E+12 7.67E+12 8.28E+10 2.38E+08
  1.85E+06 8.95E+07 7.57E+06 4.44E+12 1.10E+06 1.79E+07 2.16E+08 4.86E+12 1.39E+00 2.00E+12 5.05E+12 3.87E+10 2.13E+08
  2.05E+06 7.88E+07 1.47E+07 4.17E+12 1.58E+06 2.22E+07 2.74E+08 4.88E+12 2.48E+00 1.43E+12 3.29E+12 2.35E+10 1.63E+08
  2.25E+06 7.13E+07 2.65E+07 3.71E+12 2.36E+06 2.81E+07 3.34E+08 4.28E+12 5.68E+00 1.01E+12 2.10E+12 1.65E+10 1.26E+08
  2.45E+06 6.23E+07 4.47E+07 3.19E+12 3.64E+06 3.36E+07 3.46E+08 3.41E+12 1.52E+01 7.07E+11 1.32E+12 1.21E+10 8.93E+07
  2.65E+06 5.16E+07 7.25E+07 2.67E+12 5.69E+06 3.64E+07 2.82E+08 2.50E+12 4.64E+01 4.95E+11 8.22E+11 8.84E+09 5.62E+07
  2.85E+06 4.00E+07 1.14E+08 2.19E+12 8.95E+06 3.47E+07 1.75E+08 1.67E+12 1.60E+02 3.47E+11 5.05E+11 6.25E+09 3.09E+07
  3.05E+06 2.92E+07 1.78E+08 1.77E+12 1.39E+07 2.95E+07 8.55E+07 1.01E+12 6.00E+02 2.45E+11 3.05E+11 4.29E+09 1.49E+07
  3.25E+06 2.04E+07 2.73E+08 1.40E+12 2.02E+07 2.33E+07 3.79E+07 5.43E+11 2.24E+03 1.77E+11 1.83E+11 2.96E+09 6.78E+06
  3.45E+06 1.45E+07 4.06E+08 1.08E+12 2.42E+07 1.83E+07 1.84E+07 2.71E+11 7.27E+03 1.31E+11 1.08E+11 2.21E+09 3.55E+06
  3.65E+06 1.02E+07 5.64E+08 8.22E+11 2.48E+07 1.51E+07 1.08E+07 1.42E+11 1.88E+04 1.03E+11 6.54E+10 1.76E+09 2.20E+06
  3.85E+06 6.09E+06 6.82E+08 6.41E+11 2.43E+07 1.32E+07 8.11E+06 8.50E+10 3.68E+04 8.74E+10 4.26E+10 1.44E+09 1.37E+06
  4.05E+06 3.65E+06 7.71E+08 4.93E+11 2.30E+07 1.18E+07 6.57E+06 5.08E+10 6.55E+04 7.62E+10 2.85E+10 1.24E+09 8.85E+05
  4.25E+06 2.14E+06 8.09E+08 3.75E+11 2.15E+07 1.08E+07 5.67E+06 2.98E+10 1.08E+05 6.71E+10 1.95E+10 1.13E+09 5.68E+05
  4.45E+06 1.27E+06 8.03E+08 2.79E+11 2.02E+07 9.96E+06 5.02E+06 1.63E+10 1.75E+05 5.84E+10 1.32E+10 1.06E+09 3.61E+05
  4.65E+06 7.41E+05 7.51E+08 2.05E+11 1.93E+07 9.44E+06 4.68E+06 8.63E+09 2.74E+05 5.05E+10 8.93E+09 1.02E+09 2.22E+05
  4.85E+06 4.41E+05 6.75E+08 1.50E+11 1.87E+07 9.12E+06 4.58E+06 4.45E+09 4.24E+05 4.34E+10 5.96E+09 1.03E+09 1.30E+05
  5.05E+06 3.53E+05 5.85E+08 1.08E+11 1.86E+07 9.09E+06 4.71E+06 2.17E+09 6.66E+05 3.69E+10 3.86E+09 1.10E+09 7.33E+04
  5.25E+06 4.58E+05 4.83E+08 7.62E+10 1.96E+07 9.59E+06 5.27E+06 9.89E+08 1.07E+06 3.10E+10 2.42E+09 1.23E+09 4.00E+04
  5.45E+06 6.49E+05 3.87E+08 5.34E+10 2.16E+07 1.06E+07 6.32E+06 4.37E+08 1.78E+06 2.58E+10 1.46E+09 1.41E+09 2.13E+04
  5.65E+06 7.81E+05 3.16E+08 3.70E+10 2.38E+07 1.16E+07 7.50E+06 1.96E+08 3.02E+06 2.14E+10 8.53E+08 1.62E+09 1.11E+04
  5.85E+06 7.89E+05 2.72E+08 2.53E+10 2.53E+07 1.22E+07 8.22E+06 9.16E+07 5.21E+06 1.75E+10 4.80E+08 1.81E+09 5.61E+03
  6.05E+06 6.96E+05 2.47E+08 1.70E+10 2.56E+07 1.20E+07 7.98E+06 4.39E+07 9.05E+06 1.42E+10 2.61E+08 1.97E+09 2.78E+03
  6.25E+06 5.58E+05 2.37E+08 1.11E+10 2.45E+07 1.10E+07 6.78E+06 2.15E+07 1.57E+07 1.14E+10 1.40E+08 2.07E+09 1.34E+03
  6.45E+06 4.23E+05 2.40E+08 7.18E+09 2.25E+07 9.38E+06 5.09E+06 1.10E+07 2.69E+07 9.10E+09 7.44E+07 2.13E+09 6.13E+02
  6.65E+06 3.11E+05 2.57E+08 4.55E+09 1.95E+07 7.43E+06 3.39E+06 5.79E+06 4.55E+07 7.19E+09 3.98E+07 2.14E+09 2.59E+02
  6.85E+06 2.16E+05 2.73E+08 2.84E+09 1.73E+07 5.77E+06 2.11E+06 2.96E+06 7.77E+07 5.61E+09 2.15E+07 2.11E+09 9.85E+01
  7.05E+06 1.68E+05 8.66E+08 1.70E+09 1.08E+07 3.39E+06 9.20E+05 3.33E+06 2.75E+08 4.29E+09 1.18E+07 2.06E+09 2.70E+01
  7.25E+06 9.03E+04 1.36E+10 9.60E+08 9.30E+05 3.15E+05 1.96E+05 1.71E+07 6.11E+08 3.15E+09 6.65E+06 1.93E+09 6.48E+00
  7.45E+06 2.28E+04 4.75E+10 5.34E+08 2.54E+05 5.74E+04 4.02E+04 2.76E+07 7.25E+08 2.29E+09 3.72E+06 1.74E+09 1.59E+00
  7.65E+06 6.82E+03 9.67E+10 2.92E+08 9.84E+04 1.42E+04 7.96E+03 3.01E+07 6.95E+08 1.65E+09 2.07E+06 1.53E+09 3.90E-01
  7.85E+06 2.57E+03 1.50E+11 1.58E+08 4.25E+04 4.09E+03 1.52E+03 2.67E+07 6.00E+08 1.19E+09 1.14E+06 1.32E+09 9.56E-02
  8.05E+06 1.30E+03 2.02E+11 8.59E+07 2.02E+04 1.35E+03 2.89E+02 2.34E+07 4.95E+08 8.78E+08 6.37E+05 1.14E+09 2.39E-02
  8.25E+06 7.35E+02 2.41E+11 4.62E+07 9.37E+03 4.67E+02 5.52E+01 1.82E+07 3.91E+08 6.41E+08 3.54E+05 9.71E+08 5.96E-03
  8.45E+06 4.30E+02 2.65E+11 2.45E+07 4.12E+03 1.65E+02 1.06E+01 1.24E+07 2.98E+08 4.63E+08 1.95E+05 8.11E+08 1.48E-03
  8.65E+06 2.55E+02 2.73E+11 1.28E+07 1.71E+03 5.90E+01 2.08E+00 7.42E+06 2.22E+08 3.31E+08 1.07E+05 6.67E+08 3.71E-04
  8.85E+06 1.44E+02 2.67E+11 6.60E+06 6.59E+02 2.10E+01 4.09E-01 3.88E+06 1.61E+08 2.34E+08 5.81E+04 5.40E+08 9.24E-05
  9.05E+06 8.01E+01 2.52E+11 3.38E+06 2.43E+02 7.51E+00 8.19E-02 1.84E+06 1.15E+08 1.64E+08 3.17E+04 4.34E+08 2.32E-05
  9.25E+06 4.28E+01 2.29E+11 1.73E+06 8.54E+01 2.69E+00 1.66E-02 7.84E+05 8.20E+07 1.15E+08 1.74E+04 3.45E+08 5.89E-06
  9.45E+06 2.39E+01 2.04E+11 9.02E+05 2.99E+01 9.81E-01 3.47E-03 3.23E+05 5.82E+07 8.03E+07 9.72E+03 2.74E+08 1.53E-06
  9.65E+06 1.43E+01 1.79E+11 4.86E+05 1.07E+01 3.67E-01 7.68E-04 1.30E+05 4.15E+07 5.66E+07 5.62E+03 2.17E+08 4.17E-07
  9.85E+06 8.79E+00 1.53E+11 2.76E+05 3.94E+00 1.39E-01 1.99E-04 4.98E+04 2.94E+07 3.97E+07 3.37E+03 1.69E+08 1.30E-07

     Z        CH3O2    N2O      NO       NO2      HNO2     HNO3     HO2NO2   NO3      N2O5     CL2O2    CH3CL    HOCL    
  5.00E+04 1.65E+08 1.89E+12 4.06E+07 1.07E+08 1.38E+05 4.20E+08 2.21E+06 3.73E+04 1.21E+02 1.28E-03 1.61E+10 1.90E+06
  2.50E+05 1.18E+08 1.56E+12 5.41E+07 1.20E+08 1.96E+05 7.49E+08 1.30E+07 3.81E+04 4.61E+02 5.63E-03 1.28E+10 1.75E+06
  4.50E+05 7.91E+07 1.26E+12 6.77E+07 1.30E+08 2.41E+05 9.32E+08 5.85E+07 3.97E+04 1.89E+03 3.49E-02 1.01E+10 1.89E+06
  6.50E+05 4.86E+07 1.02E+12 6.19E+07 9.74E+07 1.84E+05 8.52E+08 2.01E+08 5.19E+04 6.61E+03 8.12E+00 7.91E+09 7.19E+06
  8.50E+05 2.63E+07 8.14E+11 3.94E+07 4.63E+07 8.54E+04 6.59E+08 3.12E+08 1.44E+04 7.20E+03 5.10E+00 6.30E+09 2.36E+06
  1.05E+06 8.90E+06 6.79E+11 4.73E+07 3.27E+07 1.07E+05 5.48E+08 2.84E+08 1.24E+04 2.45E+04 2.86E+02 5.23E+09 2.77E+06
  1.25E+06 6.28E+06 4.88E+11 4.95E+07 4.52E+07 8.78E+04 5.18E+08 1.87E+08 2.04E+04 5.89E+04 1.42E+03 3.72E+09 3.67E+06
  1.45E+06 6.72E+06 3.35E+11 4.12E+07 7.29E+07 6.71E+04 7.03E+08 1.35E+08 9.17E+04 4.01E+05 2.88E+04 2.48E+09 1.07E+07
  1.65E+06 8.54E+06 2.09E+11 3.63E+07 1.08E+08 6.19E+04 8.99E+08 1.33E+08 2.74E+05 1.60E+06 1.66E+05 1.49E+09 3.11E+07
  1.85E+06 7.98E+06 1.21E+11 4.15E+07 1.53E+08 7.40E+04 9.63E+08 1.42E+08 4.65E+05 3.27E+06 3.10E+05 8.26E+08 5.92E+07
  2.05E+06 6.29E+06 6.54E+10 5.39E+07 1.95E+08 1.08E+05 8.86E+08 1.34E+08 5.65E+05 4.07E+06 3.95E+05 4.36E+08 9.06E+07
  2.25E+06 5.33E+06 3.28E+10 6.93E+07 2.26E+08 1.57E+05 7.17E+08 1.06E+08 5.38E+05 3.30E+06 3.25E+05 2.18E+08 1.18E+08
  2.45E+06 4.61E+06 1.56E+10 8.69E+07 2.32E+08 2.27E+05 5.32E+08 6.58E+07 4.33E+05 1.89E+06 2.25E+05 1.05E+08 1.33E+08
  2.65E+06 4.06E+06 7.03E+09 1.03E+08 2.07E+08 3.15E+05 3.63E+08 3.11E+07 3.03E+05 7.88E+05 1.41E+05 4.79E+07 1.28E+08
  2.85E+06 3.60E+06 3.06E+09 1.15E+08 1.56E+08 4.07E+05 2.25E+08 1.10E+07 1.85E+05 2.43E+05 8.03E+04 2.08E+07 1.03E+08
  3.05E+06 3.16E+06 1.29E+09 1.18E+08 9.84E+07 4.83E+05 1.22E+08 2.89E+06 9.98E+04 5.50E+04 4.08E+04 8.39E+06 6.94E+07
  3.25E+06 2.65E+06 5.41E+08 1.13E+08 5.10E+07 4.94E+05 5.40E+07 6.11E+05 4.58E+04 8.94E+03 1.63E+04 3.19E+06 3.84E+07
  3.45E+06 2.27E+06 2.25E+08 9.45E+07 2.17E+07 3.52E+05 1.67E+07 1.16E+05 1.64E+04 9.46E+02 3.65E+03 1.16E+06 1.62E+07
  3.65E+06 1.91E+06 9.55E+07 6.82E+07 7.91E+06 1.84E+05 3.99E+06 2.22E+04 4.97E+03 7.69E+01 6.02E+02 4.29E+05 6.17E+06
  3.85E+06 1.31E+06 4.36E+07 4.57E+07 2.88E+06 9.80E+04 1.08E+06 5.37E+03 1.61E+03 7.67E+00 2.15E+02 1.82E+05 3.28E+06
  4.05E+06 8.77E+05 2.06E+07 2.94E+07 1.06E+06 4.87E+04 2.94E+05 1.39E+03 5.06E+02 7.77E-01 6.60E+01 8.65E+04 1.76E+06
  4.25E+06 5.58E+05 1.01E+07 1.88E+07 4.17E+05 2.40E+04 8.71E+04 4.03E+02 1.65E+02 8.89E-02 1.90E+01 4.51E+04 9.83E+05
  4.45E+06 3.52E+05 5.10E+06 1.20E+07 1.81E+05 1.14E+04 2.78E+04 1.28E+02 5.53E+01 1.14E-02 4.32E+00 2.52E+04 5.11E+05
  4.65E+06 2.11E+05 2.64E+06 7.89E+06 9.18E+04 5.67E+03 1.05E+04 4.87E+01 2.08E+01 1.89E-03 9.22E-01 1.48E+04 2.69E+05
  4.85E+06 1.19E+05 1.39E+06 5.33E+06 5.43E+04 2.93E+03 4.71E+03 2.20E+01 8.90E+00 4.14E-04 1.80E-01 9.12E+03 1.40E+05
  5.05E+06 6.44E+04 7.42E+05 3.70E+06 3.70E+04 1.56E+03 2.45E+03 1.15E+01 4.20E+00 1.12E-04 2.94E-02 5.73E+03 6.94E+04
  5.25E+06 3.36E+04 3.97E+05 2.62E+06 2.90E+04 8.82E+02 1.51E+03 7.03E+00 2.21E+00 3.80E-05 4.03E-03 3.67E+03 3.33E+04
  5.45E+06 1.69E+04 2.13E+05 1.88E+06 2.51E+04 5.28E+02 1.06E+03 4.86E+00 1.28E+00 1.55E-05 5.07E-04 2.40E+03 1.61E+04
  5.65E+06 8.33E+03 1.14E+05 1.37E+06 2.14E+04 3.17E+02 7.37E+02 3.30E+00 7.65E-01 6.34E-06 6.23E-05 1.59E+03 7.55E+03
  5.85E+06 4.07E+03 5.94E+04 9.93E+05 1.69E+04 1.84E+02 4.60E+02 2.00E+00 4.36E-01 2.28E-06 7.84E-06 1.07E+03 3.41E+03
  6.05E+06 2.03E+03 3.00E+04 7.18E+05 1.18E+04 9.92E+01 2.41E+02 1.01E+00 2.17E-01 6.23E-07 9.97E-07 7.30E+02 1.43E+03
