 
 ----------START O ISOTOPE CALCULATION----------
 
  Gross Primary Productivity FOR O2 CO2= 1.16E+14  1.16E+14 cm-2s-1
  47.5   2.1187E-12  3.0640E-12  3.0640E-12  4.6502E-09  1.3679E-08  9.6520E-10  1.4459E-11  1.2427E-10  1.5116E-13  3.0230E-13
  49.5   1.9620E-12  3.0477E-12  3.0477E-12  3.4078E-09  1.2643E-08  5.4783E-10  8.6623E-12  4.3311E-11  5.7419E-14  1.1483E-13
  51.5   1.8252E-12  3.0246E-12  3.0246E-12  2.5359E-09  1.1563E-08  3.1939E-10  5.2101E-12  1.6119E-11  2.2953E-14  4.5904E-14
  53.5   1.6481E-12  2.7789E-12  2.7789E-12  1.9266E-09  1.0517E-08  1.9280E-10  3.3900E-12  6.8021E-12  1.0318E-14  2.0635E-14
  55.5   1.4828E-12  2.5012E-12  2.5012E-12  1.4899E-09  9.5328E-09  1.2189E-10  2.2636E-12  3.1543E-12  4.9825E-15  9.9647E-15
  57.5   1.3400E-12  2.2336E-12  2.2336E-12  1.1675E-09  8.6217E-09  8.2566E-11  1.5343E-12  1.5972E-12  2.6088E-15  5.2175E-15
  59.5   1.2082E-12  1.9609E-12  1.9609E-12  9.2382E-10  7.7930E-09  6.1294E-11  1.0628E-12  9.0447E-13  1.5228E-15  3.0456E-15
  61.5   1.0731E-12  1.6796E-12  1.6796E-12  7.3509E-10  7.0519E-09  5.0004E-11  7.5089E-13  5.7734E-13  9.9167E-16  1.9833E-15
  63.5   8.8373E-13  1.1665E-12  1.1665E-12  5.8782E-10  6.4082E-09  4.5642E-11  6.1656E-13  4.5512E-13  8.1065E-16  1.6213E-15
  65.5   7.6360E-13  1.0441E-12  1.0441E-12  4.7039E-10  5.8956E-09  4.1411E-11  4.1019E-13  3.2603E-13  5.5901E-16  1.1180E-15
  67.5   6.4210E-13  8.1239E-13  8.1239E-13  3.7160E-10  5.4744E-09  4.1510E-11  3.1110E-13  2.6358E-13  4.5542E-16  9.1084E-16
  69.5   5.2643E-13  6.0668E-13  6.0668E-13  2.8910E-10  5.1401E-09  4.4673E-11  2.5162E-13  2.3881E-13  4.1148E-16  8.2297E-16
  71.5   4.1988E-13  4.4179E-13  4.4179E-13  2.2109E-10  4.8800E-09  4.7537E-11  2.0859E-13  2.1645E-13  3.6450E-16  7.2901E-16
  73.5   3.1810E-13  3.1948E-13  3.1948E-13  1.6197E-10  4.6571E-09  4.4369E-11  1.6328E-13  1.7050E-13  2.6828E-16  5.3656E-16
  75.5   2.1735E-13  2.1500E-13  2.1500E-13  1.0871E-10  4.4336E-09  3.4432E-11  1.1802E-13  1.0957E-13  1.5462E-16  3.0925E-16
  77.5   1.3091E-13  1.3078E-13  1.3078E-13  6.4697E-11  4.1903E-09  2.1960E-11  7.7187E-14  5.6649E-14  6.8851E-17  1.3770E-16
  79.5   6.7932E-14  7.0334E-14  7.0334E-14  3.1839E-11  3.9047E-09  1.3038E-11  5.2858E-14  2.5035E-14  2.6658E-17  5.3317E-17
  81.5   2.5920E-14  2.1693E-14  2.1693E-14  1.0950E-11  3.5528E-09  1.1234E-12  1.1319E-14  6.2634E-15  3.1731E-18  6.3462E-18
  83.5   8.9806E-15  1.1015E-14  1.1015E-14  2.7721E-12  3.1375E-09  4.8574E-14  1.3252E-15  1.2960E-15  2.1675E-19  4.3351E-19
  85.5   3.0900E-15  7.7078E-15  7.7078E-15  6.5415E-13  2.7216E-09  1.1987E-14  2.7806E-16  2.6793E-16  1.4950E-20  2.9900E-20
  87.5   1.0688E-15  6.1625E-15  6.1625E-15  1.6833E-13  2.3405E-09  6.2306E-15  6.4850E-17  5.5716E-17  1.0545E-21  2.1091E-21
  89.5   3.7133E-16  5.3581E-15  5.3581E-15  5.0358E-14  2.0085E-09  3.6766E-15  1.6041E-17  1.1600E-17  7.5645E-23  1.5129E-22
  91.5   1.3012E-16  4.9114E-15  4.9114E-15  1.8072E-14  1.7344E-09  2.1751E-15  3.6830E-18  2.4332E-18  5.5803E-24  1.1161E-23
  93.5   4.5938E-17  4.6246E-15  4.6246E-15  7.7500E-15  1.5192E-09  1.3212E-15  8.7057E-19  5.1330E-19  4.2581E-25  8.5164E-25
  95.5   1.6481E-17  4.3971E-15  4.3971E-15  3.9683E-15  1.3626E-09  8.2574E-16  2.1015E-19  1.0970E-19  3.4441E-26  6.8884E-26
  97.5   6.2429E-18  4.1778E-15  4.1778E-15  2.4675E-15  1.2630E-09  5.3377E-16  5.1424E-20  2.4273E-20  3.0703E-27  6.1408E-27
  99.5   3.1487E-18  3.9409E-15  3.9409E-15  1.9338E-15  1.2184E-09  3.5851E-16  1.3140E-20  7.2557E-21  3.7994E-28  7.5989E-28
Alt(km)   CH3QOH      CH3OQ       CH3QO       N2Q         NQ          NOQ         HNOQ        HNO2Q       HOQNO2      HO2NOQ  
 
   TPI   1.7060E+11  2.9485E+11  2.9485E+11  3.6289E+06  2.3017E+13  4.6322E+13  2.4523E+10  1.6452E+11  7.5260E+10  1.5086E+11
   TLI   1.6448E+11  2.9464E+11  2.9464E+11  1.1236E+09  2.3017E+13  4.6322E+13  2.4523E+10  1.6892E+11  7.5258E+10  1.5086E+11
 
Alt(km)   NO2Q        N2O4Q       N2QO4       OQ          SQ          SOQ         H2SO3Q      HSQ         COQ     
   0.5   1.1950E-14  7.6749E-17  1.9187E-17  4.2007E-01  4.7327E-20  5.5164E-11  1.0252E-11  6.1600E-14  8.0112E-04
   1.5   1.4601E-14  1.6371E-16  4.0929E-17  4.2008E-01  7.2368E-20  9.4642E-11  2.3376E-11  7.5718E-14  8.1030E-04
   2.5   1.9375E-14  3.9197E-16  9.7993E-17  4.2009E-01  1.0930E-19  1.2855E-10  4.4451E-11  8.8090E-14  8.1930E-04
   3.5   2.5514E-14  1.0145E-15  2.5363E-16  4.2010E-01  1.6459E-19  1.5954E-10  7.8094E-11  1.0341E-13  8.2801E-04
   5.5   3.8248E-14  5.9351E-15  1.4838E-15  4.2012E-01  3.9000E-19  2.2056E-10  2.2528E-10  1.4806E-13  8.4393E-04
   7.5   4.6932E-14  2.0733E-14  5.1833E-15  4.2013E-01  8.6611E-19  2.7948E-10  5.9056E-10  2.1680E-13  8.5646E-04
   9.5   4.1694E-14  7.3406E-14  1.8351E-14  4.2013E-01  1.6815E-18  2.8380E-10  1.2981E-09  2.3354E-13  8.6327E-04
  11.5   3.6989E-14  2.7783E-13  6.9458E-14  4.2013E-01  5.9693E-19  1.3081E-10  5.8166E-10  4.3984E-14  8.6331E-04
  13.5   3.7088E-14  7.0420E-13  1.7605E-13  4.2013E-01  2.6308E-20  2.8162E-11  8.3016E-12  1.9670E-15  8.6338E-04
  15.5   7.8887E-14  3.5686E-12  8.9214E-13  4.2013E-01  1.0608E-21  3.4020E-12  3.7280E-13  2.8022E-17  8.6351E-04
  17.5   1.8561E-13  1.4581E-11  3.6452E-12  4.2012E-01  4.9597E-22  3.5399E-13  3.2680E-14  2.2716E-19  8.6368E-04
  19.5   3.8313E-13  3.8967E-11  9.7417E-12  4.2011E-01  2.8478E-22  3.6745E-14  3.4170E-15  1.4121E-21  8.6387E-04
  21.5   7.0857E-13  7.5607E-11  1.8902E-11  4.2010E-01  1.3899E-22  4.1122E-15  5.5011E-16  8.0295E-24  8.6407E-04
  23.5   1.2451E-12  1.2321E-10  3.0804E-11  4.2008E-01  6.0135E-23  4.9599E-16  1.0533E-15  3.9915E-26  8.6425E-04
  25.5   2.0662E-12  1.7936E-10  4.4840E-11  4.2007E-01  2.4989E-23  6.3656E-17  1.9636E-15  1.6660E-28  8.6443E-04
  27.5   3.2637E-12  2.3828E-10  5.9569E-11  4.2005E-01  1.1985E-23  1.0222E-17  2.0742E-15  4.5314E-30  8.6459E-04
  29.5   4.7623E-12  2.6925E-10  6.7312E-11  4.2003E-01  1.7135E-23  5.3126E-18  2.0824E-15  4.7598E-30  8.6473E-04
  31.5   6.1405E-12  2.3272E-10  5.8181E-11  4.2001E-01  6.1272E-23  7.5949E-18  2.0747E-15  1.2766E-29  8.6485E-04
  33.5   6.8866E-12  1.4601E-10  3.6502E-11  4.1999E-01  2.0682E-22  1.2080E-17  2.0613E-15  3.0845E-29  8.6493E-04
  35.5   6.6177E-12  6.6417E-11  1.6604E-11  4.1998E-01  5.4999E-22  1.8502E-17  2.0428E-15  5.6612E-29  8.6498E-04
  37.5   5.4201E-12  2.2133E-11  5.5333E-12  4.1996E-01  1.2230E-21  2.6774E-17  2.0199E-15  7.9807E-29  8.6497E-04
  39.5   3.7714E-12  5.2390E-12  1.3098E-12  4.1994E-01  2.4599E-21  3.8602E-17  1.9898E-15  9.7088E-29  8.6491E-04
  41.5   2.1753E-12  8.6771E-13  2.1693E-13  4.1992E-01  4.9424E-21  5.9887E-17  1.9407E-15  1.2183E-28  8.6480E-04
  43.5   1.0859E-12  1.1614E-13  2.9034E-14  4.1990E-01  1.0013E-20  9.8443E-17  1.8572E-15  1.6464E-28  8.6464E-04
  45.5   5.1103E-13  1.5096E-14  3.7741E-15  4.1988E-01  1.9040E-20  1.5710E-16  1.7337E-15  2.1632E-28  8.6444E-04
  47.5   2.3881E-13  2.0792E-15  5.1981E-16  4.1985E-01  3.2554E-20  2.3024E-16  1.5815E-15  2.6074E-28  8.6421E-04
  49.5   1.1403E-13  3.3369E-16  8.3422E-17  4.1982E-01  5.6593E-20  3.0811E-16  1.4203E-15  3.2298E-28  8.6395E-04
  51.5   5.5041E-14  5.7622E-17  1.4405E-17  4.1979E-01  9.3120E-20  3.8365E-16  1.2641E-15  4.2164E-28  8.6367E-04
  53.5   2.7655E-14  1.1686E-17  2.9216E-18  4.1976E-01  1.6200E-19  4.5075E-16  1.1253E-15  6.5300E-28  8.6338E-04
  55.5   1.4375E-14  2.6360E-18  6.5900E-19  4.1973E-01  2.8054E-19  5.0879E-16  1.0048E-15  1.1294E-27  8.6308E-04
  57.5   7.8254E-15  6.6305E-19  1.6576E-19  4.1970E-01  4.7505E-19  5.5829E-16  9.0140E-16  2.0819E-27  8.6275E-04
  59.5   4.5585E-15  1.9374E-19  4.8436E-20  4.1966E-01  7.9122E-19  5.9973E-16  8.1388E-16  4.0171E-27  8.6240E-04
  61.5   2.8580E-15  6.6451E-20  1.6613E-20  4.1963E-01  1.2990E-18  6.3380E-16  7.4050E-16  7.9666E-27  8.6202E-04
  63.5   2.1230E-15  3.4122E-20  8.5304E-21  4.1959E-01  2.6942E-18  6.5958E-16  6.8029E-16  2.0113E-26  8.6161E-04
  65.5   1.3629E-15  1.2525E-20  3.1312E-21  4.1955E-01  3.6419E-18  6.8111E-16  6.3039E-16  3.4849E-26  8.6115E-04
  67.5   9.9345E-16  5.7882E-21  1.4470E-21  4.1950E-01  5.5156E-18  6.9710E-16  5.8777E-16  6.9725E-26  8.6062E-04
  69.5   7.6083E-16  3.0365E-21  7.5912E-22  4.1945E-01  7.7829E-18  7.0885E-16  5.5196E-16  1.3743E-25  8.6001E-04
  71.5   5.7551E-16  1.5591E-21  3.8978E-22  4.1939E-01  9.9820E-18  7.1774E-16  5.2198E-16  2.5079E-25  8.5931E-04
  73.5   3.8925E-16  6.2537E-22  1.5634E-22  4.1932E-01  1.1870E-17  7.2566E-16  4.9459E-16  4.0618E-25  8.5842E-04
  75.5   2.2832E-16  1.8457E-22  4.6142E-23  4.1923E-01  1.4121E-17  7.3227E-16  4.6707E-16  6.0359E-25  8.5719E-04
  77.5   1.1445E-16  3.9483E-23  9.8708E-24  4.1910E-01  1.7447E-17  7.3584E-16  4.3948E-16  8.4119E-25  8.5552E-04
  79.5   5.2656E-17  6.7514E-24  1.6879E-24  4.1893E-01  2.0153E-17  7.3929E-16  4.1200E-16  1.1474E-24  8.5324E-04
  81.5   8.2483E-18  4.8143E-25  1.2036E-25  4.1867E-01  6.0749E-17  6.6506E-16  3.8465E-16  1.3857E-24  8.5013E-04
  83.5   3.7267E-19  2.3439E-26  5.8598E-27  4.1822E-01  1.5701E-16  4.7741E-16  3.5770E-16  6.6734E-25  8.4605E-04
  85.5   7.1433E-20  1.1433E-27  2.8584E-28  4.1739E-01  2.2975E-16  3.3450E-16  3.3104E-16  2.7110E-25  8.4072E-04
  87.5   2.6371E-20  5.6723E-29  1.4181E-29  4.1595E-01  2.7231E-16  2.4894E-16  3.0429E-16  1.0865E-25  8.3368E-04
  89.5   1.0968E-20  2.8488E-30  7.1219E-31  4.1366E-01  2.9827E-16  1.9263E-16  2.7696E-16  4.6486E-26  8.2426E-04
  91.5   4.3888E-21  1.4654E-31  3.6634E-32  4.1031E-01  3.1285E-16  1.5391E-16  2.4871E-16  2.0742E-26  8.1165E-04
  93.5   1.8264E-21  7.7516E-33  1.9379E-33  4.0573E-01  3.2095E-16  1.2163E-16  2.1935E-16  9.8242E-27  7.9485E-04
  95.5   7.8598E-22  4.3194E-34  1.0799E-34  3.9983E-01  3.2302E-16  9.3723E-17  1.8910E-16  4.8695E-27  7.7285E-04
  97.5   3.4927E-22  2.6516E-35  6.6289E-36  3.9265E-01  3.1805E-16  7.1159E-17  1.5856E-16  2.4878E-27  7.4471E-04
  99.5   1.6029E-22  2.2509E-36  5.6274E-37  3.8437E-01  3.0479E-16  5.5965E-17  1.2875E-16  1.2906E-27  7.0973E-04
Alt(km)   NO2Q        N2O4Q       N2QO4       OQ          SQ          SOQ         H2SO3Q      HSQ         COQ     
 
   TPI   1.5346E+11  5.8266E+09  1.4567E+09  1.1668E+20  3.4694E+08  3.5974E+11  1.9137E+10  1.9606E+08  2.3619E+14
   TLI   1.5346E+11  5.8266E+09  1.4567E+09  1.1668E+20  3.4694E+08  3.5841E+11  9.3921E+10  1.9458E+08  2.8647E+12
 
 
  NUMBER DENSITY OF SHORT-LIVED ISOTOPIC SPECIES
Alt(km)   HQO         HQONO2      Q1D         H3CQ        HCQ         SO1Q        SO3Q    
   0.5   3.5756E+08  3.9419E+06  4.9977E-03  3.1941E+01  4.9156E-03  4.2932E-04  3.1211E-03
   4.5   2.2779E+08  1.3092E+08  1.5244E-02  4.4930E+01  5.2700E-03  1.9180E-03  1.3790E-02
   8.5   9.7632E+07  8.3246E+08  2.4301E-02  2.4605E+01  1.7688E-03  3.3621E-03  2.4055E-02
  12.5   1.4668E+07  2.3715E+08  4.3544E-02  1.2458E+01  5.5915E-04  8.2116E-04  5.8589E-03
  16.5   5.1120E+06  2.8740E+08  2.4993E-01  8.4613E+00  3.5837E-04  1.3977E-05  9.9424E-05
  20.5   7.4388E+06  4.0839E+08  9.7739E-01  1.0386E+01  4.6548E-04  1.6618E-07  1.1750E-06
  24.5   1.8041E+07  3.8408E+08  3.4673E+00  1.9159E+01  1.0846E-03  2.7759E-09  1.9413E-08
  28.5   3.7319E+07  2.4643E+08  1.2626E+01  3.8203E+01  2.8491E-03  1.1952E-10  8.2190E-10
  32.5   5.1431E+07  8.1961E+07  4.2191E+01  7.1962E+01  6.9074E-03  2.7437E-10  1.8436E-09
  36.5   4.3714E+07  1.0487E+07  1.0033E+02  1.0461E+02  1.3551E-02  9.9012E-10  6.4604E-09
  40.5   3.0894E+07  6.4033E+05  1.9843E+02  1.1658E+02  1.9138E-02  2.9364E-09  1.8458E-08
  44.5   2.2119E+07  3.4644E+04  2.4088E+02  8.0515E+01  1.5829E-02  9.1849E-09  5.4743E-08
  48.5   1.4846E+07  2.3783E+03  1.8561E+02  4.4632E+01  9.9671E-03  2.0655E-08  1.1404E-07
  52.5   1.0459E+07  2.3988E+02  1.3244E+02  2.5521E+01  5.5271E-03  3.1611E-08  1.5795E-07
  56.5   8.1080E+06  3.5303E+01  9.0476E+01  1.5415E+01  2.7963E-03  3.8230E-08  1.6847E-07
  60.5   6.9828E+06  7.3858E+00  5.3210E+01  9.7914E+00  1.4665E-03  3.9961E-08  1.4996E-07
  64.5   6.5338E+06  2.5031E+00  3.0053E+01  6.2222E+00  7.8532E-04  3.7326E-08  1.1670E-07
  68.5   6.6477E+06  9.2388E-01  1.4191E+01  4.1651E+00  2.5295E-03  3.0877E-08  7.8392E-08
  72.5   7.4804E+06  3.9049E-01  7.8487E+00  2.9493E+00  1.1382E-02  2.2895E-08  4.7897E-08
  76.5   6.3627E+06  7.0934E-02  7.9551E+00  1.4545E+00  2.3375E-02  1.5250E-08  2.7171E-08
  80.5   3.7135E+06  4.0539E-03  1.0610E+01  2.9739E-01  2.6029E-02  9.0875E-09  1.4434E-08
  84.5   8.2902E+04  1.0532E-05  3.7447E+01  6.2018E-03  2.5801E-02  2.7713E-09  4.0873E-09
  88.5   4.6576E+03  2.6326E-08  6.8720E+01  6.7034E-04  1.6884E-02  7.8582E-10  1.1088E-09
  92.5   4.0330E+02  7.0626E-11  1.0117E+02  7.2640E-05  9.2314E-03  2.4385E-10  3.3601E-10
  96.5   4.6370E+01  2.3689E-13  2.2747E+02  1.0175E-05  4.7306E-03  7.2027E-11  9.8097E-11
Alt(km)   HQO         HQONO2      Q1D         H3CQ        HCQ         SO1Q        SO3Q    

 FLUXES OF LONG-LIVED ISOTOPIC SPECIES


     Z        H2CQ     Q        H2Q      QH       HOQ      H2OQ     O2Q      OQO      CQ       CH3OQH   CH3QOH   CH3OQ   
  0.00E+00-9.86E+08 3.65E+08-2.13E+15-1.52E+06-3.57E+08-1.54E+10-6.71E+10-3.36E+10 3.46E+11-6.12E+09-6.12E+09-2.07E+08
  1.00E+05-1.66E+08-4.79E+02 0.00E+00-5.55E+05-5.31E+06-2.17E+09-1.40E+11-7.00E+10 2.72E+11 1.21E+08 1.21E+08 3.30E+06
  5.00E+05 4.06E+08-1.35E+03 0.00E+00-1.07E+06 2.09E+07 7.40E+09-2.05E+11-1.02E+11 9.46E+10 3.17E+09 3.17E+09 1.82E+07
  9.00E+05 1.33E+08-2.11E+03 0.00E+00-7.51E+05 1.22E+07 2.24E+09-1.23E+11-6.13E+10 2.80E+10 6.04E+08 6.04E+08 5.80E+06
  1.30E+06 1.37E+06-1.96E+03 3.82E+13 4.77E+03 2.53E+05 2.08E+07-6.67E+10-3.34E+10 3.64E+09 2.63E+06 2.63E+06 4.35E+04
  1.70E+06 7.26E+03-7.13E+03-5.88E+09-5.78E+03-3.34E+04-1.96E+05-6.18E+10-3.09E+10 2.63E+08 8.76E+03 8.76E+03 1.05E+03
  2.10E+06-2.19E+05-4.43E+04-4.46E+09-1.89E+04-1.56E+05-1.96E+06-8.04E+10-4.02E+10 2.52E+07-6.07E+04-6.07E+04-3.63E+03
  2.50E+06-3.26E+05-2.93E+05-3.46E+09-7.34E+04-6.20E+05-1.21E+07-1.13E+11-5.64E+10 6.45E+06-1.54E+05-1.54E+05-7.71E+03
  2.90E+06-2.45E+05-1.58E+06-2.55E+09-2.72E+05-1.44E+06-2.24E+07-1.04E+11-5.22E+10 1.10E+07-4.62E+04-4.62E+04-7.13E+03
  3.30E+06-6.04E+04-6.79E+06-1.70E+09-9.36E+05-1.60E+06 4.00E+06 4.74E+09 2.37E+09 1.05E+07 7.49E+04 7.49E+04-5.76E+03
  3.70E+06 9.59E+04-2.75E+07-6.31E+08-2.54E+06-8.02E+05 1.01E+07 5.49E+10 2.74E+10 9.51E+06 4.64E+04 4.64E+04-4.35E+03
  4.10E+06 1.09E+05-1.10E+08 5.97E+08-3.94E+06-8.67E+05 2.35E+06 4.71E+10 2.36E+10 3.09E+06 1.02E+04 1.02E+04-4.21E+03
  4.50E+06 8.46E+04-2.18E+08 1.64E+09-1.76E+06-5.99E+05 8.64E+05 2.56E+10 1.28E+10-8.82E+06 2.09E+03 2.09E+03-2.67E+03
  4.90E+06 6.72E+04-2.99E+08 2.49E+09-1.13E+06-4.78E+05 3.10E+05 9.84E+09 4.92E+09-2.18E+07 2.03E+03 2.03E+03 7.51E+02
  5.30E+06 4.17E+04-3.79E+08 3.10E+09-1.59E+06-7.08E+05-1.56E+05 4.91E+09 2.46E+09-5.17E+07 2.18E+03 2.18E+03 3.53E+03
  5.70E+06 2.27E+04-4.43E+08 3.43E+09-2.84E+06-1.36E+06-6.34E+05 3.95E+09 1.98E+09-1.17E+08 1.54E+03 1.54E+03 2.97E+03
  6.10E+06 1.40E+04-4.44E+08 3.56E+09-5.22E+06-2.56E+06-1.58E+06 2.62E+09 1.31E+09-2.30E+08 1.42E+03 1.42E+03 2.91E+03
  6.50E+06-1.24E+04-6.26E+08 3.57E+09-9.11E+06-4.53E+06-3.02E+06 1.86E+09 9.31E+08-4.07E+08 1.02E+03 1.02E+03 1.04E+03
  6.90E+06-1.49E+05-4.27E+08 3.49E+09-1.99E+07-9.23E+06-8.37E+06 7.28E+08 3.64E+08-6.20E+08 8.86E+02 8.86E+02 1.47E+03
  7.30E+06-2.40E+05-7.94E+08 3.23E+09-2.76E+07-1.09E+07-8.75E+06 2.24E+08 1.12E+08-7.93E+08 5.75E+02 5.75E+02 6.38E+02
  7.70E+06-1.34E+05-1.38E+09 2.57E+09-1.29E+07-2.80E+06-3.60E+05 4.99E+07 2.50E+07-8.35E+08 2.49E+02 2.49E+02 2.33E+02
  8.10E+06-7.77E+04-3.41E+10 2.07E+09 5.95E+07 1.89E+07 7.12E+06-1.70E+08-8.50E+07-7.74E+08 5.74E+01 5.74E+01 6.25E+01
  8.50E+06 5.72E+04-3.85E+11 8.88E+08 1.06E+06 3.56E+05 4.08E+05-3.58E+08-1.79E+08-4.61E+08 3.75E+00 3.75E+00 2.22E+00
  8.90E+06 5.11E+03-6.74E+11 2.86E+08 1.33E+05 1.65E+04 1.72E+04-6.00E+07-3.00E+07-2.44E+08 2.24E-01 2.24E-01 2.68E-01
  9.30E+06 7.83E+02-6.79E+11 8.81E+07 2.49E+04 1.31E+03 6.84E+02 3.73E+07 1.87E+07-1.28E+08 1.37E-02 1.37E-02 3.27E-02
  9.70E+06 1.28E+02-5.15E+11 2.56E+07 4.75E+03 1.47E+02 2.69E+01 2.12E+07 1.06E+07-6.83E+07 8.76E-04 8.76E-04 3.69E-03
  1.00E+07-2.27E-03-4.07E+11 7.08E+06-6.16E+01-3.70E+00-1.60E-11-4.32E+02-2.16E+02-4.32E+07-1.60E-13-1.60E-13-4.44E-11

     Z        CH3QO    N2Q      NQ       NOQ      HNOQ     HNO2Q    HOQNO2   HO2NOQ   NO2Q     N2O4Q    N2QO4    OQ      
  0.00E+00-2.07E+08 1.12E+09-1.79E+07-7.79E+07-6.53E+05-3.12E+09-1.97E+06-3.89E+06 3.86E+04 1.06E+03 2.66E+02-2.31E+14
  1.00E+05 3.30E+06 1.12E+09-2.07E+07-5.62E+07-5.31E+05-3.58E+09-5.74E+06-1.15E+07-6.06E+04-1.99E+03-4.97E+02-2.08E+14
  5.00E+05 1.82E+07 1.11E+09-3.67E+07-4.57E+07-1.22E+06-4.79E+09-1.67E+08-3.35E+08-9.24E+04-5.09E+04-1.27E+04-1.15E+14
  9.00E+05 5.80E+06 1.10E+09-5.04E+07-1.71E+07-1.22E+06 6.43E+08 2.48E+06 5.13E+06 1.06E+04-3.39E+05-8.48E+04-2.29E+13
  1.30E+06 4.35E+04 1.10E+09-1.01E+07-2.01E+07-6.99E+03-2.51E+08-1.33E+06-2.61E+06-2.46E+03-1.59E+05-3.97E+04 1.31E+11
  1.70E+06 1.05E+03 1.09E+09-5.20E+06-2.65E+07-8.55E+03-3.51E+08-3.38E+06-6.76E+06-7.51E+03-8.26E+05-2.07E+05 1.12E+11
  2.10E+06-3.63E+03 1.06E+09-3.63E+06-2.68E+07-1.04E+04-2.97E+08-3.86E+06-7.72E+06-1.57E+04-1.67E+06-4.18E+05 1.36E+11
  2.50E+06-7.71E+03 9.88E+08-6.34E+06-4.09E+07-2.61E+04-1.88E+08-2.66E+06-5.33E+06-3.27E+04-2.10E+06-5.26E+05 1.82E+11
  2.90E+06-7.13E+03 8.08E+08-1.72E+07-7.64E+07-8.48E+04-5.24E+06 1.08E+06 2.16E+06-4.59E+04-5.53E+05-1.38E+05 1.66E+11
  3.30E+06-5.76E+03 5.05E+08-3.89E+07-6.24E+07-2.16E+05 1.57E+08 3.34E+06 6.68E+06-1.53E+04 2.10E+06 5.25E+05-3.68E+08
  3.70E+06-4.35E+03 2.31E+08-5.75E+07 3.57E+07-2.72E+05 1.67E+08 1.09E+06 2.17E+06 2.60E+04 6.77E+05 1.69E+05-7.87E+10
  4.10E+06-4.21E+03 8.90E+07-2.97E+07 6.09E+07 8.96E+04 7.16E+07 1.18E+05 2.37E+05 2.43E+04 4.35E+04 1.09E+04-6.98E+10
  4.50E+06-2.67E+03 3.37E+07 7.90E+06 1.78E+07 2.09E+05 8.83E+06 9.38E+03 1.88E+04 6.64E+03 7.48E+02 1.87E+02-3.92E+10
  4.90E+06 7.51E+02 1.40E+07 1.31E+07 4.38E+06 6.09E+04 7.18E+05 8.54E+02 1.71E+03 1.25E+03 1.20E+01 3.00E+00-1.67E+10
  5.30E+06 3.53E+03 6.50E+06 1.21E+07 1.27E+06 1.80E+04 8.16E+04 1.13E+02 2.26E+02 2.61E+02 3.20E-01 8.01E-02-9.97E+09
  5.70E+06 2.97E+03 3.31E+06 9.90E+06 3.72E+05 7.22E+03 1.38E+04 2.12E+01 4.23E+01 6.02E+01 1.42E-02 3.54E-03-8.89E+09
  6.10E+06 2.91E+03 1.82E+06 7.40E+06 9.80E+04 2.90E+03 2.76E+03 4.56E+00 9.13E+00 1.48E+01 9.24E-04 2.31E-04-7.15E+09
  6.50E+06 1.04E+03 1.06E+06 4.58E+06 3.26E+04 1.74E+03 1.14E+03 2.14E+00 4.27E+00 6.23E+00 1.58E-04 3.94E-05-6.00E+09
  6.90E+06 1.47E+03 6.17E+05 2.46E+06-2.74E+04 4.36E+02 1.57E+02 3.06E-01 6.11E-01 1.73E+00 1.80E-05 4.49E-06-4.61E+09
  7.30E+06 6.38E+02 3.26E+05 1.24E+06 2.96E+04 2.65E+02 2.94E+02 6.08E-01 1.22E+00 1.06E+00 4.54E-06 1.13E-06-3.40E+09
  7.70E+06 2.33E+02 1.27E+05 7.72E+05 3.93E+04 1.25E+02 1.50E+02 2.35E-01 4.69E-01 3.21E-01 3.08E-07 7.69E-08-1.98E+09
  8.10E+06 6.25E+01 2.89E+04 6.17E+05 1.68E+04 7.73E+01 2.40E+01 2.72E-02 5.44E-02 7.08E-02 5.28E-09 1.32E-09 3.15E+10
  8.50E+06 2.22E+00 1.19E+03 3.56E+05 1.41E+01 5.16E-01 5.53E-01 7.21E-05 1.44E-04 1.13E-04 6.91E-12 1.73E-12 3.84E+11
  8.90E+06 2.68E-01 3.47E+01 1.40E+05 9.35E-01 1.40E-02 1.19E-02 1.78E-07 3.56E-07 5.10E-06 8.45E-15 2.11E-15 6.73E+11
  9.30E+06 3.27E-02 1.67E+00 4.48E+04 1.59E-01 4.08E-04 2.61E-04 4.79E-10 9.58E-10 4.29E-07 1.10E-17 2.75E-18 6.79E+11
  9.70E+06 3.69E-03 1.30E-01 1.02E+04 2.79E-02 1.24E-05 6.16E-06 1.61E-12 3.22E-12 3.74E-08 1.75E-20 4.37E-21 5.15E+11
  1.00E+07-4.44E-11-4.11E-10-4.07E-04-2.85E-04-4.39E-12-7.13E-18-3.16E-21-6.40E-21-9.02E-11-2.42E-29-6.05E-30 2.95E+11

     Z        SQ       SOQ      H2SO3Q   HSQ      COQ      HQO      HQONO2  
  0.00E+00 6.05E+00-1.32E+09-2.46E+08-1.48E+06-2.33E+14-3.58E+08-1.43E+06
  1.00E+05-5.73E-01-9.03E+08-3.00E+08-3.23E+05-2.10E+14 0.00E+00-5.24E+06
  5.00E+05-2.10E+00-4.70E+08-1.39E+09-3.84E+05-1.17E+14 0.00E+00-1.66E+08
  9.00E+05-3.99E+00 9.68E+07-3.56E+09 8.23E+04-2.34E+13 0.00E+00-2.13E+07
