 
 ----------START O ISOTOPE CALCULATION----------
 
  Gross Primary Productivity FOR O2 CO2= 1.16E+14  1.16E+14 cm-2s-1
  85.5   3.8146E-22  5.7935E-30  1.4214E-30  1.9375E-03  8.9228E-10  1.8174E-09  3.1372E-07  1.0509E-18  4.7573E-04
  87.5   1.5411E-22  2.9095E-31  7.0541E-32  2.3632E-03  1.3086E-09  1.7220E-09  2.9150E-07  5.2128E-19  4.4328E-04
  89.5   7.4890E-23  1.4879E-32  3.5482E-33  2.9421E-03  1.7192E-09  1.6314E-09  2.6958E-07  2.6755E-19  3.9844E-04
  91.5   3.6149E-23  7.8738E-34  1.8356E-34  3.7131E-03  2.1142E-09  1.5422E-09  2.4781E-07  1.3999E-19  3.3657E-04
  93.5   1.8585E-23  4.3735E-35  9.9007E-36  4.7470E-03  2.5089E-09  1.4359E-09  2.2607E-07  7.6709E-20  2.5281E-04
  95.5   9.8638E-24  2.6716E-36  5.8554E-37  5.9801E-03  2.8817E-09  1.3123E-09  2.0450E-07  4.3400E-20  1.4216E-04
  97.5   5.3580E-24  1.9556E-37  4.1925E-38  7.4025E-03  3.1737E-09  1.1815E-09  1.8332E-07  2.4806E-20 -1.8573E-08
  99.5   2.9457E-24  2.2112E-38  4.6693E-39  8.9288E-03  3.3057E-09  1.0652E-09  1.6289E-07  1.3990E-20 -8.1237E-05
Alt(km)   NO2Q        N2O4Q       N2QO4       OQ          SQ          SOQ         H2SO3Q      HSQ         COQ     
 
   TPI   1.4801E+11  5.7708E+09  1.4427E+09  1.1666E+20  2.3200E+14  3.5273E+11  1.7803E+10  1.9602E+08  2.1266E+14
   TLI   1.4801E+11  5.7707E+09  1.4427E+09  1.2393E+20  3.4687E+08  3.5744E+11  1.9932E+08  2.3005E+08  2.8582E+12
 
Alt(km)   Q1D         H3CQ    
   0.5   1.9450E-17  3.5014E-23
   1.5   2.4332E-17  5.1554E-23
   2.5   3.1033E-17  7.7082E-23
   3.5   3.8427E-17  1.1686E-22
   5.5   4.8194E-17  2.7502E-22
   7.5   4.7911E-17  6.6382E-22
   9.5   5.3943E-17  1.9330E-21
  11.5   1.1277E-16  1.6649E-20
  13.5   3.5380E-16  2.8239E-19
  15.5   8.1541E-16  3.0572E-18
  17.5   1.6167E-15  2.0825E-17
  19.5   2.9145E-15  1.0303E-16
  21.5   5.2589E-15  4.3070E-16
  23.5   8.9028E-15  1.5916E-15
  25.5   1.4072E-14  5.4370E-15
  27.5   2.0647E-14  1.7348E-14
  29.5   2.7884E-14  5.1814E-14
  31.5   3.4050E-14  1.4359E-13
  33.5   3.9849E-14  3.8587E-13
  35.5   4.2777E-14  9.8493E-13
  37.5   4.3413E-14  2.4976E-12
  39.5   4.2263E-14  6.2284E-12
  41.5   3.9653E-14  1.4024E-11
  43.5   3.6344E-14  2.7219E-11
  45.5   3.2680E-14  4.6748E-11
  47.5   2.8605E-14  7.3838E-11
  49.5   2.4307E-14  1.0917E-10
  51.5   2.0660E-14  1.5472E-10
  53.5   1.7406E-14  2.0848E-10
  55.5   1.4843E-14  2.7302E-10
  57.5   1.2777E-14  3.4694E-10
  59.5   1.1009E-14  4.2914E-10
  61.5   9.3552E-15  5.2349E-10
  63.5   8.3154E-15  6.1659E-10
  65.5   1.3092E-14  7.5289E-10
  67.5   3.2730E-14  8.9366E-10
  69.5   7.9435E-14  1.0491E-09
  71.5   1.5835E-13  1.3035E-09
  73.5   2.6858E-13  1.7580E-09
  75.5   4.0587E-13  2.6234E-09
  77.5   5.5333E-13  4.1506E-09
  79.5   7.3470E-13  1.0658E-08
  81.5   7.8541E-13  1.7029E-07
  83.5   4.2652E-13  1.1062E-06
  85.5   2.4118E-13  4.1481E-06
  87.5   1.5862E-13  1.1877E-05
  89.5   1.1791E-13  2.8615E-05
  91.5   9.2649E-14  6.2370E-05
  93.5   7.9677E-14  1.2378E-04
  95.5   7.5096E-14  2.2548E-04
  97.5   7.4015E-14  3.7942E-04
  99.5   0.0000E+00  0.0000E+00
Alt(km)   Q1D         H3CQ    
 
   TPI   1.7585E+11  1.1665E+20
   TLI   2.7634E+05  2.1538E+10
 
 
  NUMBER DENSITY OF SHORT-LIVED ISOTOPIC SPECIES
Alt(km)   HCQ         SO1Q        SO3Q        HSO2Q       SO2Q    
   0.5   4.9148E-03  4.2932E-04  3.1211E-03  1.4338E-03  1.5145E+00
   4.5   5.2692E-03  1.9180E-03  1.3790E-02  7.6027E-03  5.1795E+01
   8.5   1.7686E-03  3.3622E-03  2.4055E-02  1.0327E-02  8.2146E+02
  12.5   5.5905E-04  8.2117E-04  5.8589E-03  2.0100E-03  2.0296E+03
  16.5   3.5836E-04  1.3976E-05  9.9417E-05  1.8942E-05  1.8575E+01
  20.5   4.6549E-04  1.6614E-07  1.1747E-06  2.1118E-07  1.9569E-01
  24.5   1.0846E-03  2.7742E-09  1.9401E-08  4.2116E-09  3.7792E-03
  28.5   2.8492E-03  1.1876E-10  8.1669E-10  2.1792E-10  1.8997E-04
  32.5   6.9074E-03  2.7284E-10  1.8333E-09  5.3679E-10  4.5609E-04
  36.5   1.3549E-02  9.8744E-10  6.4428E-09  1.3806E-09  1.2020E-03
  40.5   1.9133E-02  2.9329E-09  1.8435E-08  2.4737E-09  2.2427E-03
  44.5   1.5821E-02  9.1821E-09  5.4724E-08  3.1051E-09  3.0043E-03
  48.5   9.9610E-03  2.0651E-08  1.1401E-07  2.3853E-09  2.5201E-03
  52.5   5.5236E-03  3.1604E-08  1.5791E-07  1.7105E-09  1.8974E-03
  56.5   2.7946E-03  3.8220E-08  1.6841E-07  1.3451E-09  1.4717E-03
  60.5   1.4656E-03  3.9948E-08  1.4989E-07  1.0377E-09  1.1144E-03
  64.5   7.8514E-04  3.7310E-08  1.1663E-07  9.4028E-10  9.5536E-04
  68.5   2.5322E-03  3.0859E-08  7.8334E-08  7.1468E-10  7.3626E-04
  72.5   1.1388E-02  2.2875E-08  4.7849E-08  6.2959E-10  6.6105E-04
  76.5   2.3372E-02  1.5231E-08  2.7135E-08  4.1696E-10  4.8304E-04
  80.5   2.5996E-02  9.0744E-09  1.4413E-08  1.9400E-10  2.7915E-04
  84.5   2.5786E-02  2.7669E-09  4.0806E-09  2.2702E-12  2.8646E-05
  88.5   1.6869E-02  7.8471E-10  1.1072E-09  7.4941E-14  3.2632E-05
  92.5   9.2217E-03  2.4351E-10  3.3553E-10  2.0514E-15  2.9330E-05
  96.5   4.7253E-03  7.1937E-11  9.7974E-11  4.9689E-17  1.8056E-05
Alt(km)   HCQ         SO1Q        SO3Q        HSO2Q       SO2Q    

 FLUXES OF LONG-LIVED ISOTOPIC SPECIES


     Z        H2CQ     Q        H2Q      QH       HOQ      H2OQ     O2Q      OQO      CQ       CH3OQH   CH3QOH   CH3OQ   
  0.00E+00-2.76E+10-2.15E+15 4.69E+13-1.31E+11-3.55E+11-4.01E+10-1.77E+13-8.87E+12 3.20E+11-4.21E+10-4.21E+10-5.92E+10
  1.00E+05-9.71E+01-2.26E-04 0.00E+00-3.86E+04-1.84E+05-2.32E+07-3.77E+04-9.83E+03 2.70E+11-3.36E+02-3.36E+02-2.18E+00
  5.00E+05-9.75E+01-9.87E-04 0.00E+00 4.41E+04 3.28E+05 4.51E+07-1.67E+05-7.95E+04 8.32E+10 6.23E+01 6.23E+01-1.97E+00
  9.00E+05-1.64E+01-3.74E-03 0.00E+00 2.11E+04 1.25E+05 9.63E+06-3.64E+05-1.87E+05 2.05E+10 2.01E+02 2.01E+02 1.26E+00
  1.30E+06-4.78E+01-2.69E-02 2.92E+10-8.97E+02-2.50E+03 1.32E+04-1.24E+06-6.18E+05 2.49E+09-1.82E+00-1.82E+00-5.63E-01
  1.70E+06-4.13E+01-6.29E-01 2.85E+10-4.76E+02-2.32E+03-7.93E+03-7.24E+06-3.62E+06 1.78E+08-2.66E+00-2.66E+00-3.33E-01
  2.10E+06-8.50E+01-9.23E+00 2.71E+10-7.56E+02-5.25E+03-3.93E+04-2.32E+07-1.16E+07 1.59E+07-1.49E+01-1.49E+01-1.07E+00
  2.50E+06-1.72E+02-9.91E+01 2.47E+10-1.93E+03-1.35E+04-1.80E+05-5.27E+07-2.63E+07 9.37E+05-6.06E+01-6.06E+01-3.29E+00
  2.90E+06-2.16E+02-7.67E+02 2.09E+10-5.29E+03-2.04E+04-2.36E+05-7.75E+07-3.88E+07-1.54E+06-5.09E+01-5.09E+01-5.01E+00
  3.30E+06-1.49E+02-4.39E+03 1.55E+10-1.25E+04-9.11E+03 1.33E+05-3.48E+07-1.74E+07-2.69E+06 1.95E+01 1.95E+01-5.75E+00
  3.70E+06-2.29E+01-2.23E+04 9.81E+09-1.77E+04 9.66E+03 1.21E+05 1.35E+07 6.74E+06-2.19E+06 2.43E+01 2.43E+01-5.88E+00
  4.10E+06 3.62E+01-1.06E+05 5.32E+09-7.82E+02 8.42E+03 2.35E+04 2.77E+07 1.38E+07-2.86E+06 5.34E+00 5.34E+00-6.49E+00
  4.50E+06 5.16E+01-2.49E+05 2.54E+09 6.83E+03-5.20E+02 3.23E+03 2.00E+07 9.99E+06-7.92E+06-4.97E-02-4.97E-02-5.36E+00
  4.90E+06 5.69E+01-4.02E+05 1.39E+09 1.37E+03-1.90E+03 5.28E+02 8.37E+06 4.18E+06-1.65E+07 6.58E-01 6.58E-01-1.67E+00
  5.30E+06 4.05E+01-5.97E+05 9.28E+08-2.13E+03-2.95E+03-4.38E+02 4.40E+06 2.20E+06-3.53E+07 1.38E+00 1.38E+00 2.12E+00
  5.70E+06 2.41E+01-8.01E+05 7.06E+08-5.76E+03-5.30E+03-1.40E+03 4.42E+06 2.21E+06-7.36E+07 1.06E+00 1.06E+00 2.34E+00
  6.10E+06 1.69E+01-9.22E+05 5.70E+08-1.19E+04-9.96E+03-3.49E+03 3.48E+06 1.74E+06-1.39E+08 1.39E+00 1.39E+00 3.24E+00
  6.50E+06-2.61E+01-1.38E+06 4.67E+08-2.25E+04-1.87E+04-7.33E+03 2.85E+06 1.43E+06-2.42E+08 1.16E+00 1.16E+00 9.75E-01
  6.90E+06-3.05E+02-1.20E+06 3.77E+08-5.72E+04-4.07E+04-2.16E+04 1.22E+06 6.08E+05-3.63E+08 1.27E+00 1.27E+00 2.31E+00
  7.30E+06-5.82E+02-2.21E+06 2.68E+08-9.22E+04-5.71E+04-2.65E+04 3.99E+05 2.00E+05-4.56E+08 9.76E-01 9.76E-01 1.10E+00
  7.70E+06-4.71E+02-4.38E+06 1.49E+08-5.29E+04-2.91E+04-5.85E+03 8.49E+04 4.24E+04-4.63E+08 5.14E-01 5.14E-01 4.73E-01
  8.10E+06-4.15E+02-1.16E+08 6.59E+07 1.94E+05 1.10E+05 2.27E+04-5.96E+05-2.98E+05-4.08E+08 1.58E-01 1.58E-01 1.79E-01
  8.50E+06 1.86E+02-1.98E+09 2.36E+07 3.51E+03 2.65E+03 1.37E+03-2.04E+06-1.02E+06-2.23E+08 1.09E-02 1.09E-02 6.01E-03
  8.90E+06 1.90E+01-6.08E+09 7.49E+06 5.18E+02 1.66E+02 5.79E+01-1.18E+06-5.90E+05-1.06E+08 6.63E-04 6.63E-04 7.21E-04
  9.30E+06 3.34E+00-1.19E+10 2.30E+06 1.54E+02 1.89E+01 2.31E+00-2.13E+05-1.06E+05-5.50E+07 4.08E-05 4.08E-05 5.36E-05
  9.70E+06 1.47E-01-1.68E+10 6.69E+05 5.43E+01 3.40E+00 9.10E-02 9.17E+04 4.59E+04-4.14E+07 2.63E-06 2.63E-06-3.40E-06
  1.00E+07 1.35E+04 3.33E+17 1.85E+05 3.67E+08 4.41E+07 4.67E-05 2.57E+09 1.29E+09-3.53E+07 9.45E-07 9.45E-07 2.64E-04

     Z        CH3QO    N2Q      NQ       NOQ      HNOQ     HNO2Q    HOQNO2   HO2NOQ   NO2Q     N2O4Q    N2QO4    OQ      
  0.00E+00-5.92E+10 1.12E+09-8.82E+10-1.98E+11-1.91E+08-1.39E+09-1.00E+10-2.00E+10-6.36E+08-1.15E+07-2.88E+06-2.16E+15
  1.00E+05-2.18E+00 1.12E+09-1.77E+05-3.02E+05-3.70E+04-1.39E+08-4.68E+04 0.00E+00 0.00E+00-3.50E+01-8.75E+00-1.34E+11
  5.00E+05-1.97E+00 1.11E+09-2.27E+05-2.92E+04 1.19E+04 5.28E+06-1.08E+06 0.00E+00 0.00E+00-6.31E+02-1.58E+02-5.82E+11
  9.00E+05 1.26E+00 1.10E+09 7.33E+04 1.95E+05 1.13E+04 2.81E+07 6.33E+05 0.00E+00 0.00E+00-2.25E+03-5.62E+02-8.94E+11
  1.30E+06-5.63E-01 1.10E+09-4.32E+03-6.74E+03-1.10E+03-4.40E+06-7.04E+04 0.00E+00 0.00E+00-8.69E+02-2.17E+02-1.00E+12
  1.70E+06-3.33E-01 1.09E+09-2.68E+03-1.22E+04-4.32E+02-9.14E+06-1.84E+05 0.00E+00 0.00E+00-4.46E+03-1.11E+03-9.96E+11
  2.10E+06-1.07E+00 1.06E+09-3.60E+03-2.16E+04-9.80E+01-3.05E+06-1.09E+05 0.00E+00 0.00E+00-5.59E+03-1.40E+03-9.77E+11
  2.50E+06-3.29E+00 9.86E+08-7.93E+03-4.76E+04-2.36E+02 1.04E+06 2.12E+03 0.00E+00 0.00E+00-4.23E+03-1.06E+03-9.51E+11
  2.90E+06-5.01E+00 8.06E+08-2.29E+04-1.06E+05-8.07E+02 1.89E+06 7.09E+04 0.00E+00 0.00E+00 5.63E+02 1.39E+02-8.87E+11
  3.30E+06-5.75E+00 5.04E+08-5.31E+04-9.27E+04-1.43E+03 2.04E+06 6.61E+04 0.00E+00 0.00E+00 5.76E+03 1.44E+03-7.61E+11
  3.70E+06-5.88E+00 2.30E+08-6.63E+04 5.50E+04-5.77E+02 1.16E+06 1.27E+04 0.00E+00 0.00E+00 1.37E+03 3.43E+02-6.38E+11
  4.10E+06-6.49E+00 8.87E+07-2.52E+04 7.38E+04 1.43E+03 2.69E+05 6.24E+02 0.00E+00 0.00E+00 6.41E+01 1.60E+01-5.12E+11
  4.50E+06-5.36E+00 3.36E+07-6.75E+03 1.89E+04 6.10E+02 1.83E+04 2.18E+01 0.00E+00 0.00E+00 8.83E-01 2.21E-01-4.07E+11
  4.90E+06-1.67E+00 1.39E+07-3.09E+03 5.11E+03 1.13E+02 1.17E+03 1.85E+00 0.00E+00 0.00E+00 1.54E-02 3.86E-03-3.55E+11
  5.30E+06 2.12E+00 6.46E+06-5.41E+03 1.67E+03 2.82E+01 1.31E+02 2.68E-01 0.00E+00 0.00E+00 4.88E-04 1.22E-04-3.64E+11
  5.70E+06 2.34E+00 3.29E+06-5.70E+03 5.43E+02 1.15E+01 2.42E+01 5.50E-02 0.00E+00 0.00E+00 2.66E-05 6.65E-06-3.58E+11
  6.10E+06 3.24E+00 1.81E+06 2.61E+02 1.25E+02 5.35E+00 5.45E+00 1.26E-02 0.00E+00 0.00E+00 2.15E-06 5.37E-07-3.38E+11
  6.50E+06 9.75E-01 1.05E+06 2.80E+03 2.12E+01 4.01E+00 2.68E+00 6.42E-03 0.00E+00 0.00E+00 4.44E-07 1.11E-07-3.42E+11
  6.90E+06 2.31E+00 6.13E+05 2.95E+02-1.79E+02 9.11E-01 1.24E-01 5.12E-04 0.00E+00 0.00E+00 5.55E-08 1.38E-08-3.42E+11
  7.30E+06 1.10E+00 3.24E+05-1.89E+03 5.55E+01 6.98E-01 8.68E-01 2.16E-03 0.00E+00 0.00E+00 1.62E-08 4.04E-09-3.41E+11
  7.70E+06 4.73E-01 1.26E+05-1.63E+03 1.60E+02 4.21E-01 5.67E-01 1.04E-03 0.00E+00 0.00E+00 1.27E-09 3.17E-10-3.41E+11
  8.10E+06 1.79E-01 2.86E+04 2.47E+03 9.75E+01 3.41E-01 1.11E-01 1.59E-04 0.00E+00 0.00E+00 2.62E-11 6.51E-12-3.41E+11
  8.50E+06 6.01E-03 1.18E+03 1.90E+03 8.69E-02 2.48E-03 2.56E-03 4.33E-07 0.00E+00 0.00E+00 3.50E-14 8.58E-15-3.34E+11
  8.90E+06 7.21E-04 3.44E+01 5.77E+02 4.46E-03 8.02E-05 5.54E-05 1.09E-09 0.00E+00 0.00E+00 4.42E-17 1.05E-17-3.31E+11
  9.30E+06 5.36E-05 1.66E+00 1.11E+02 8.62E-04 3.14E-06 1.21E-06 3.16E-12 0.00E+00 0.00E+00 6.16E-20 1.38E-20-3.40E+11
  9.70E+06-3.40E-06 1.31E-01-5.03E+00 1.95E-04 1.38E-07 2.86E-08 1.48E-14 0.00E+00 0.00E+00 1.18E-22 2.42E-23-3.25E+11
  1.00E+07 2.64E-04 2.45E-03 2.42E+03 1.69E+03 2.60E-05 4.23E-11 1.84E-14 3.79E-14 5.36E-04 1.43E-22 3.59E-23 3.33E+17

     Z        SQ       SOQ      H2SO3Q   HSQ      COQ     
  0.00E+00-2.49E+10 4.02E+14-8.00E+13-1.31E+07-2.09E+14
  1.00E+05-3.43E+05-3.39E+13-8.96E+13-1.96E+01-1.85E+14
  5.00E+05-1.33E+06-1.32E+13-7.81E+13-3.13E+00-9.23E+13
  9.00E+05-6.15E+06 3.71E+12-2.46E+13 1.18E+01 6.07E+11
  1.30E+06-2.09E+00 6.14E+11-4.70E+11-3.28E-02 6.20E+11
  1.70E+06 2.02E-01 2.69E+09 1.41E+11 6.13E-04 6.16E+11
  2.10E+06-4.16E+00-7.78E+07 1.43E+11 3.66E-10 6.02E+11
  2.50E+06-1.19E+02-1.63E+08 1.40E+11-6.06E-09 5.75E+11
  2.90E+06-1.11E+03-8.56E+07 1.28E+11-7.85E-08 5.27E+11
  3.30E+06-2.78E+03 2.93E+07 9.58E+10-7.71E-07 4.41E+11
  3.70E+06-2.01E+03 4.63E+07 5.51E+10-3.31E-06 3.25E+11
  4.10E+06-6.05E+02 3.04E+07 2.70E+10-6.03E-06 2.02E+11
  4.50E+06 4.22E+01 1.83E+07 1.27E+10-2.61E-06 1.03E+11
  4.90E+06-9.49E+02 1.09E+07 6.24E+09-4.31E-06 5.34E+10
  5.30E+06-3.07E+03 6.09E+06 3.25E+09-1.30E-05 3.20E+10
  5.70E+06-6.44E+03 3.25E+06 1.76E+09-3.73E-05 2.25E+10
  6.10E+06-1.38E+04 1.62E+06 9.73E+08-1.23E-04 1.88E+10
  6.50E+06-1.87E+04 6.59E+05 5.37E+08-3.59E-04 1.75E+10
  6.90E+06-3.67E+04 2.90E+05 2.92E+08-1.36E-03 1.71E+10
  7.30E+06-1.91E+04 2.13E+05 1.53E+08-1.96E-03 1.69E+10
  7.70E+06-2.03E+04 1.80E+05 7.64E+07-1.45E-03 1.66E+10
  8.10E+06-2.73E+05 1.34E+05 3.63E+07-1.01E-03 1.62E+10
  8.50E+06-3.73E+05 9.40E+04 1.63E+07 6.87E-04 1.58E+10
  8.90E+06-1.83E+05 3.04E+04 6.73E+06 8.50E-05 1.57E+10
  9.30E+06-9.14E+04 1.61E+04 2.47E+06 1.01E-05 1.57E+10
  9.70E+06-3.59E+04 8.94E+03 6.36E+05 1.38E-06 1.59E+10
  1.00E+07-4.10E+04-1.43E+06-5.97E-01-3.89E-01 5.31E+08
 
                 INTEGRATED REACTION RATES
         1         2         3         4         5         6         7         8         9        10
  1   3.181E+11 3.181E+11 1.511E+09 8.909E+07 7.000E+10 9.405E+11 9.405E+11 9.405E+11 9.458E+12 3.641E+09   10
 11   7.802E+08 7.802E+08 4.681E+10 5.062E+12 5.062E+12 1.313E+11 1.313E+11 1.654E+12 1.654E+12 1.654E+12   20
 21   1.654E+12 4.489E+12 4.489E+12 0.000E+00 3.853E+11 3.853E+11 3.853E+11 3.853E+11 1.813E+11 1.813E+11   30
 31   6.239E+10 6.239E+10 3.948E+10 3.319E+15 3.319E+15 3.319E+15 9.023E+11 9.023E+11 1.805E+12 5.230E+09   40
 41   5.230E+09 6.515E+14 2.610E+14 5.221E+14 9.139E+14 9.139E+14 9.139E+14 2.379E+15 2.379E+15 2.379E+15   50
 51   1.720E+09 1.720E+09 5.225E+11 5.225E+11 6.453E+05 6.453E+05 7.661E+03 2.534E+03 0.000E+00 0.000E+00   60
 61   2.242E+02 2.242E+02 1.670E+05 1.670E+05 1.670E+05 9.792E+04 1.744E+09 1.744E+09 9.637E+10 1.927E+11   70
 71   5.106E+10 5.106E+10 1.164E+07 2.885E+08 2.370E+08 2.370E+08 3.806E+07 1.903E+07 2.001E+11 1.736E+09   80
 81   1.003E+08 6.906E+04 6.906E+04 3.455E+07 3.455E+07 2.019E+11 2.019E+11 6.754E-08 1.538E+06 3.896E+06   90
 91   3.896E+06 3.896E+06 1.706E+11 1.706E+11 1.706E+11 3.117E+09 3.117E+09 1.111E+11 1.111E+11 1.111E+11  100
101   1.767E+11 3.534E+11 1.519E+03 1.519E+03 1.924E+03 1.924E+03 1.024E+08 1.024E+08 7.492E+07 7.492E+07  110
111   1.516E+08 1.516E+08 4.959E+04 4.959E+04 4.959E+04 9.061E+06 2.347E+07 2.174E+13 2.174E+13 2.174E+13  120
121   2.174E+13 7.415E+09 7.415E+09 1.112E+12 1.112E+12 5.561E+11 1.068E+10 1.068E+10 3.033E+12 3.033E+12  130
131   3.033E+12 1.044E+11 5.222E+10 9.432E+08 9.432E+08 5.157E+10 1.719E+10 7.518E+10 1.504E+11 1.373E+10  140
141   1.373E+10 2.747E+10 1.872E+05 1.872E+05 3.744E+05 5.448E+10 1.090E+11 9.294E+10 9.294E+10 9.294E+10  150
151   9.647E+09 9.647E+09 9.647E+09 2.336E+10 2.336E+10 2.336E+10 4.671E+10 1.624E+05 1.624E+05 1.624E+05  160
161   2.437E+05 2.437E+05 2.437E+05 7.133E+08 1.070E+09 1.070E+09 2.140E+10 3.211E+10 3.211E+10 1.878E+08  170
171   2.818E+08 2.818E+08 1.017E+08 3.052E+08 1.497E+10 7.483E+09 3.462E+09 8.656E+08 2.308E+09 5.771E+08  180
181   5.048E+00 5.048E+00 2.524E+00 5.472E+08 1.368E+08 1.368E+08 3.467E+08 3.467E+08 3.467E+08 2.405E+04  190
191   1.203E+04 1.203E+04 6.731E-01 6.731E-01 1.153E+03 1.153E+03 5.401E+09 2.700E+09 7.105E+04 3.553E+04  200
201   8.102E+09 2.701E+09 8.101E+09 5.401E+09 1.506E-01 5.019E-02 4.266E-07 7.180E-04 2.393E-04 3.500E+08  210
211   1.367E+03 8.772E+01 1.530E+08 1.530E+08 6.878E+05 2.343E-05 1.841E+03 1.841E+03 5.853E-05 6.304E-06  220
221   3.152E-06 3.152E-06 2.614E+05 3.177E+10 3.177E+11 6.673E+05 3.337E+05 3.337E+05 6.659E+00 6.659E+00  230
231   6.659E+00 6.659E+00 3.421E+10 8.356E-01 8.356E-01 8.356E-01 8.356E-01 1.884E+04 1.884E+04 1.884E+04  240
241   1.626E+05 1.626E+05 1.626E+05 1.626E+05 0.000E+00 0.000E+00 0.000E+00 1.943E+08 1.943E+08 1.943E+08  250
251   1.717E+06 1.717E+06 2.874E-02 2.874E-02 2.874E-02 1.230E-06 1.712E-05 5.707E-06 1.799E-08 1.799E-08  260
261   0.000E+00 0.000E+00 1.280E-07 1.280E-07 2.523E-04 1.931E+08 1.931E+08 3.440E+01 2.675E+00 2.324E+02  270
271   7.760E+05 7.760E+05 3.409E-10 3.628E+06 5.442E+06 3.117E-26 3.117E-26 1.670E+05 2.824E+11 2.824E+11  280
281   1.862E+13 2.139E+10 1.718E+11 7.662E+10 4.507E+10 8.428E+02 6.796E+09 6.796E+09 5.279E+10 5.279E+10  290
291   9.302E+08 1.067E+10 1.067E+10 6.481E+10 3.241E+10 1.842E+08 1.995E+13 1.995E+13 5.097E+10 2.549E+10  300
301   0.000E+00 4.294E+03 4.294E+03 3.681E+03 3.496E+11 2.454E+09 1.727E+01 1.727E+01 0.000E+00 0.000E+00  310
311   3.913E+06 5.739E+07 2.113E+07 1.246E+00 6.880E+09 1.376E+10 2.612E+09 2.612E+09 1.306E+09 1.167E+20  320
321   1.167E+20 9.369E+11 4.685E+11 9.369E+11 1.874E+12 0.000E+00 0.000E+00 0.000E+00 0.000E+00 0.000E+00    0
  0   0.000E+00 0.000E+00 0.000E+00 0.000E+00 0.000E+00 0.000E+00 0.000E+00 0.000E+00 0.000E+00 0.000E+00    0
  0   0.000E+00 0.000E+00 0.000E+00 0.000E+00 0.000E+00 0.000E+00 0.000E+00 0.000E+00 0.000E+00 1.744-321
         1         2         3         4         5         6         7         8         9        10
 
 --------------out of isotope subroutine---------------
 
 
 RAINOUT RATE, PHIDEP, AND LOWER B.C.
    FOLLOWED BY TP, TL, FUP, FLOW, CON
          H2CQ        Q           H2Q         QH          HOQ         H2OQ        O2Q         OQO         CQ          CH3OQH  
  SR   3.4133E+02  0.0000E+00  0.0000E+00  3.0196E+05  9.0511E+05  2.3663E+08  0.0000E+00  0.0000E+00  9.6840E+04  2.0209E+03
  Phi  7.3008E+01  6.0336E-04  0.0000E+00  4.3334E+05  2.6642E+06  6.8764E+07  1.9291E+04  2.1185E+03  0.0000E+00  4.8647E+02
 LBC       0           0           1           0           0           0           0           0           2           0
 TPI   1.7684E+11  1.1665E+20  6.4528E+11  7.3543E+12  1.3461E+13  1.8157E+11  6.6379E+15  3.3189E+15  1.7645E+11  1.7057E+11
 TLI   1.7585E+11  1.1665E+20  3.4228E+11  7.9640E+12  7.3479E+12  2.8511E+11  6.6378E+15  3.3189E+15  5.2250E+11  1.6445E+11
 FUP   1.3545E+04  3.3299E+17  1.8481E+05  3.6678E+08  4.4144E+07  4.6673E-05  2.5748E+09  1.2874E+09 -3.5275E+07  9.4486E-07
 FLOW -2.7634E+10 -2.1538E+15  4.6900E+13 -1.3093E+11 -3.5515E+11 -4.0098E+10 -1.7747E+13 -8.8736E+12  3.2015E+11 -4.2090E+10
 CON  -2.6648E+10 -3.3514E+17  4.7203E+13 -7.4100E+11  5.7576E+12 -1.4364E+11 -1.7683E+13 -8.8414E+12 -2.5853E+10 -3.5971E+10
 
          CH3QOH      CH3OQ       CH3QO       N2Q         NQ          NOQ         HNOQ        HNO2Q       HOQNO2      HO2NOQ  
  SR   2.0209E+03  1.1740E+01  1.1740E+01  1.0623E+07  1.5806E-01  1.3426E+00  1.6193E+05  3.7247E+08  4.9403E+05  0.0000E+00
  Phi  4.8647E+02  1.4584E+01  1.4584E+01  0.0000E+00  2.0539E+05  5.4522E+05  9.2046E+04  1.6902E+08  1.4686E+04  2.7403E+04
 LBC       0           0           0           2           0           0           0           0           0           0
 TPI   1.7057E+11  2.9480E+11  2.9480E+11  3.6282E+06  2.3001E+13  4.6293E+13  2.1351E+10  1.5779E+11  7.5180E+10  1.5036E+11
 TLI   1.6445E+11  2.9459E+11  2.9459E+11  1.1236E+09  2.3001E+13  4.6293E+13  2.1351E+10  1.5542E+11  7.5178E+10  1.5018E+11
 FUP   9.4486E-07  2.6434E-04  2.6434E-04  2.4487E-03  2.4209E+03  1.6878E+03  2.5963E-05  4.2292E-11  1.8356E-14  3.7886E-14
 FLOW -4.2090E+10 -5.9161E+10 -5.9161E+10  1.1199E+09 -8.8236E+10 -1.9758E+11 -1.9102E+08 -1.3914E+09 -1.0020E+10 -2.0049E+10
 CON  -3.5971E+10 -5.8954E+10 -5.8954E+10 -7.8319E+04 -8.8218E+10 -1.9795E+11 -1.9036E+08  9.7961E+08 -1.0018E+10 -1.9866E+10
 
          NO2Q        N2O4Q       N2QO4       OQ          SQ          SOQ         H2SO3Q      HSQ         COQ         Q1D     
  SR   0.0000E+00  2.0163E-04  1.2418E+02  1.0334E+12  4.3445E-02  1.1280E+07  9.4806E+13  8.7822E+01  3.3329E+10  4.1434E+02
